# 1:now_time 2:interval 3:gx 4:gy 5:gz 6:motor_number 7:output
400899343 716 1.097561 -0.792683 -0.975610 3 1.511338
400900171 828 2.134146 -0.548781 -2.560976 3 1.511421
400901002 831 0.365854 0.914634 2.012195 3 1.511504
400901835 833 -0.182927 -0.609756 0.182927 3 1.511588
400902665 830 2.073171 -0.670732 -2.500000 3 1.511671
400903492 827 0.853659 0.792683 1.768293 3 1.511753
400904325 833 -0.670732 -0.609756 1.463415 3 1.511837
400905154 829 1.890244 -1.097561 -2.560976 3 1.511920
400905984 830 0.914634 1.097561 1.341463 3 1.512003
400906815 831 0.000000 0.548781 1.524390 3 1.512086
400907645 830 2.195122 -0.853659 -2.621951 3 1.512169
400908485 840 1.524390 0.975610 0.670732 3 1.512253
400909307 822 0.365854 0.731707 2.439024 3 1.512335
400910138 831 2.012195 -0.609756 -2.439024 3 1.512418
400910966 828 1.951220 1.036585 0.304878 3 1.512501
400911799 833 -0.182927 0.914634 2.682927 3 1.512584
400912625 826 1.768293 -0.975610 -2.073171 3 1.512667
400913456 831 1.646342 0.487805 -0.792683 3 1.512750
400914286 830 -0.731707 1.585366 2.987805 3 1.512833
400915117 831 0.914634 -0.670732 -1.463415 3 1.512916
400915947 830 2.317073 0.548781 -1.646342 3 1.512999
400916778 831 0.365854 1.829268 2.195122 3 1.513082
400917606 828 0.975610 -0.243902 -0.731707 3 1.513165
400918444 838 2.134146 0.121951 -2.012195 3 1.513249
400919296 852 -0.304878 1.158537 2.256098 3 1.513334
400920098 802 0.121951 -0.792683 0.000000 3 1.513414
400920927 829 2.012195 -0.365854 -2.195122 3 1.513497
400921758 831 0.731707 1.341463 1.280488 3 1.513580
400922585 827 0.365854 0.121951 0.365854 3 1.513663
400923415 830 2.195122 0.000000 -2.743902 3 1.513746
400924246 831 0.975610 2.012195 1.219512 3 1.513829
400925075 829 -0.304878 0.670732 1.463415 3 1.513912
400925905 830 1.768293 -0.304878 -2.073171 3 1.513995
400926737 832 0.609756 1.219512 0.487805 3 1.514078
400927565 828 -1.890244 0.548781 2.317073 3 1.514161
400928533 968 0.731707 -0.975610 -2.073171 3 1.514258
400929246 713 0.426829 0.243902 -0.060976 3 1.514329
400930078 832 -0.487805 0.487805 2.134146 3 1.514412
400930907 829 2.073171 -0.731707 -1.524390 3 1.514495
400931735 828 1.829268 0.609756 -0.792683 3 1.514578
400932567 832 -0.426829 0.792683 2.195122 3 1.514661
400933397 830 0.792683 -0.731707 -1.219512 3 1.514744
400934227 830 1.585366 0.365854 -1.158537 3 1.514827
400935059 832 -0.060976 0.914634 2.500000 3 1.514910
400935889 830 1.158537 -0.670732 -0.609756 3 1.514993
400936720 831 1.768293 -0.365854 -1.890244 3 1.515076
400937549 829 0.000000 0.792683 1.951220 3 1.515159
400938401 852 0.243902 -0.853659 -0.182927 3 1.515244
400939212 811 2.500000 -0.060976 -2.317073 3 1.515325
400940041 829 0.365854 1.036585 2.256098 3 1.515408
400940870 829 0.365854 0.365854 0.975610 3 1.515491
400941702 832 2.621951 0.182927 -2.439024 3 1.515574
400942529 827 0.487805 1.524390 1.463415 3 1.515657
400943360 831 -0.121951 0.182927 1.341463 3 1.515740
400944190 830 1.646342 -0.487805 -2.500000 3 1.515823
400945021 831 0.609756 1.158537 1.036585 3 1.515906
400945852 831 -0.975610 0.487805 1.890244 3 1.515989
400946682 830 1.585366 -0.426829 -1.890244 3 1.516072
400947511 829 0.121951 1.097561 0.426829 3 1.516155
400948471 960 -0.853659 -0.060976 1.707317 3 1.516251
400949186 715 1.463415 -1.463415 -1.768293 3 1.516323
400950014 828 1.097561 0.000000 0.243902 3 1.516406
400950846 832 -0.792683 -0.182927 2.317073 3 1.516489
400951675 829 1.707317 -1.158537 -1.585366 3 1.516572
400952504 829 2.012195 0.365854 -0.731707 3 1.516655
400953337 833 0.000000 1.280488 2.195122 3 1.516738
400954166 829 1.463415 0.000000 -1.097561 3 1.516821
400954996 830 2.500000 0.914634 -1.829268 3 1.516904
400955827 831 1.036585 1.585366 1.402439 3 1.516987
400956656 829 1.524390 -0.243902 -0.975610 3 1.517070
400957485 829 3.231707 -0.182927 -2.256098 3 1.517153
400958297 812 0.426829 1.158537 1.585366 3 1.517234
400959147 850 0.914634 -0.182927 -0.304878 3 1.517319
400959977 830 1.951220 0.426829 -2.256098 3 1.517402
400960807 830 0.609756 1.524390 1.158537 3 1.517485
400961639 832 0.182927 -0.243902 0.304878 3 1.517568
400962468 829 1.890244 -0.609756 -1.646342 3 1.517651
400963299 831 -0.121951 0.731707 1.768293 3 1.517734
400964129 830 -1.402439 -0.426829 1.280488 3 1.517817
400964959 830 1.280488 -0.670732 -2.439024 3 1.517900
400965789 830 0.121951 0.731707 0.426829 3 1.517983
400966620 831 -0.792683 0.243902 1.341463 3 1.518066
400967448 828 2.317073 -0.975610 -2.195122 3 1.518149
400968422 974 1.402439 0.304878 0.243902 3 1.518246
400969136 714 -0.121951 0.182927 2.256098 3 1.518318
400969965 829 2.317073 -0.975610 -1.646342 3 1.518401
400970794 829 1.707317 0.670732 -0.914634 3 1.518484
400971627 833 -0.304878 1.036585 1.890244 3 1.518567
400972455 828 1.402439 -0.487805 -0.975610 3 1.518650
400973284 829 1.463415 0.548781 -0.975610 3 1.518733
400974115 831 -1.402439 0.487805 2.073171 3 1.518816
400974943 828 0.426829 -0.914634 -0.426829 3 1.518898
400975774 831 1.585366 -0.060976 -0.914634 3 1.518982
400976604 830 0.670732 0.548781 1.890244 3 1.519065
400977434 830 1.463415 -0.792683 -0.487805 3 1.519148
400978287 853 2.865854 0.000000 -1.890244 3 1.519233
400979095 808 -0.182927 0.487805 1.890244 3 1.519314
400979925 830 0.548781 -0.975610 0.487805 3 1.519397
400980757 832 2.682927 -0.487805 -1.768293 3 1.519480
400981587 830 -0.121951 0.609756 1.158537 3 1.519563
400982415 828 -0.731707 -0.243902 1.097561 3 1.519646
400983247 832 1.402439 -0.853659 -1.585366 3 1.519729
400984100 853 -0.121951 0.548781 0.609756 3 1.519814
400984909 809 -1.036585 0.121951 1.036585 3 1.519895
400985738 829 2.195122 -0.121951 -1.768293 3 1.519978
400986566 828 1.524390 0.975610 0.121951 3 1.520061
400987398 832 0.060976 -0.060976 1.158537 3 1.520144
400988382 984 2.560976 -0.548781 -1.829268 3 1.520242
400989096 714 0.975610 1.402439 0.670732 3 1.520314
400989926 830 0.000000 0.853659 1.707317 3 1.520397
400990755 829 2.560976 -0.365854 -2.012195 3 1.520480
400991586 831 1.219512 0.853659 -0.243902 3 1.520563
400992414 828 -1.280488 0.670732 2.073171 3 1.520646
400993246 832 1.463415 -0.853659 -1.341463 3 1.520729
400994074 828 1.280488 0.914634 -0.548781 3 1.520812
400994907 833 -0.853659 0.975610 2.134146 3 1.520895
400995736 829 1.402439 -0.487805 -0.853659 3 1.520978
400996566 830 2.256098 0.243902 -1.341463 3 1.521061
400997395 829 0.243902 1.097561 1.768293 3 1.521144
400998249 854 1.341463 -0.243902 -0.365854 3 1.521229
400999059 810 2.926829 0.243902 -1.829268 3 1.521310
400999887 828 -0.487805 1.097561 1.219512 3 1.521393
401000717 830 0.426829 -0.670732 -0.060976 3 1.521476
401001550 833 1.951220 -0.487805 -1.463415 3 1.521559
401002381 831 -0.670732 1.280488 1.707317 3 1.521642
401003208 827 0.426829 0.000000 0.243902 3 1.521725
401004039 831 3.353659 0.304878 -2.073171 3 1.521808
401004868 829 1.280488 0.975610 0.853659 3 1.521891
401005697 829 1.036585 0.121951 0.609756 3 1.521974
401006529 832 3.231707 -0.243902 -1.951220 3 1.522057
401007358 829 0.670732 1.097561 0.426829 3 1.522140
401008344 986 -0.304878 0.060976 1.219512 3 1.522239
401009060 716 1.768293 -0.548781 -1.524390 3 1.522310
401009887 827 0.243902 0.731707 0.060976 3 1.522393
401010717 830 -1.280488 0.060976 1.463415 3 1.522476
401011547 830 2.195122 -0.731707 -1.158537 3 1.522559
401012377 830 1.341463 0.487805 -0.121951 3 1.522642
401013209 832 -0.914634 0.060976 1.524390 3 1.522725
401014036 827 1.707317 -0.426829 -0.853659 3 1.522808
401014868 832 1.707317 0.426829 -0.548781 3 1.522891
401015698 830 -0.914634 0.670732 1.646342 3 1.522974
401016529 831 0.975610 -0.365854 -0.853659 3 1.523057
401017358 829 1.524390 0.548781 -0.975610 3 1.523140
401018270 912 -0.426829 0.609756 1.341463 3 1.523231
401018985 715 0.975610 -0.914634 -0.243902 3 1.523303
401019814 829 2.682927 -0.487805 -1.402439 3 1.523386
401020644 830 -0.548781 0.548781 1.707317 3 1.523469
401021473 829 -0.121951 -0.670732 0.243902 3 1.523551
401022304 831 1.890244 -0.304878 -1.646342 3 1.523635
401023135 831 -0.609756 1.158537 0.975610 3 1.523718
401023965 830 -0.914634 0.243902 0.487805 3 1.523801
401024793 828 2.378049 0.000000 -2.073171 3 1.523883
401025626 833 0.426829 0.243902 0.487805 3 1.523967
401026454 828 0.243902 -0.914634 0.548781 3 1.524050
401027285 831 3.536586 -1.036585 -1.890244 3 1.524133
401028139 854 1.097561 1.280488 0.548781 3 1.524218
401028947 808 0.060976 0.609756 1.219512 3 1.524299
401029775 828 2.865854 -0.121951 -1.646342 3 1.524382
401030606 831 0.609756 1.341463 0.243902 3 1.524465
401031434 828 -0.853659 0.243902 1.463415 3 1.524548
401032265 831 2.621951 -0.609756 -1.402439 3 1.524631
401033097 832 2.926829 0.365854 -0.731707 3 1.524714
401033926 829 -0.487805 0.914634 1.524390 3 1.524797
401034763 837 2.256098 0.121951 -0.548781 3 1.524881
401035588 825 2.073171 0.304878 -0.670732 3 1.524963
401036418 830 -1.951220 0.548781 1.585366 3 1.525046
401037247 829 0.121951 -0.121951 -0.304878 3 1.525129
401038160 913 1.402439 0.365854 -0.853659 3 1.525220
401038876 716 -1.341463 0.000000 1.219512 3 1.525292
401039703 827 0.731707 -0.426829 -0.182927 3 1.525375
401040534 831 2.439024 0.243902 -0.853659 3 1.525458
401041364 830 -0.609756 1.524390 1.341463 3 1.525541
401042194 830 0.548781 0.121951 -0.121951 3 1.525624
401043025 831 2.926829 0.426829 -1.402439 3 1.525707
401043855 830 0.365854 0.853659 0.914634 3 1.525790
401044685 830 -0.243902 -0.548781 0.365854 3 1.525873
401045516 831 2.743902 -0.792683 -1.524390 3 1.525956
401046343 827 0.243902 0.182927 0.853659 3 1.526039
401047175 832 -0.609756 -0.670732 1.158537 3 1.526122
401048046 871 2.865854 -0.487805 -1.829268 3 1.526209
401048846 800 0.792683 0.670732 0.426829 3 1.526289
401049668 822 -0.853659 -0.182927 1.158537 3 1.526371
401050497 829 2.012195 -0.731707 -1.585366 3 1.526454
401051327 830 1.524390 0.792683 -0.182927 3 1.526537
401052157 830 0.060976 0.609756 1.402439 3 1.526620
401052986 829 3.231707 -0.060976 -1.158537 3 1.526703
401053817 831 2.195122 1.402439 -0.243902 3 1.526786
401054648 831 -0.487805 1.341463 1.341463 3 1.526869
401055477 829 1.707317 0.000000 -0.975610 3 1.526952
401056308 831 1.524390 0.731707 -0.731707 3 1.527035
401057140 832 -1.646342 0.365854 1.585366 3 1.527118
401057969 829 2.682927 -1.036585 -1.341463 3 1.527201
401059003 1034 1.585366 0.182927 -0.243902 3 1.527305
401059820 817 -0.975610 0.548781 1.585366 3 1.527386
401060649 829 1.341463 -0.304878 -0.914634 3 1.527469
401061478 829 1.280488 0.792683 -0.060976 3 1.527552
401062308 830 -1.158537 0.853659 1.402439 3 1.527635
401063139 831 1.707317 0.060976 -1.097561 3 1.527718
401063970 831 3.292683 0.548781 -1.585366 3 1.527801
401064799 829 -1.097561 1.158537 1.463415 3 1.527884
401065627 828 0.182927 -0.365854 -0.365854 3 1.527967
401066458 831 1.280488 -0.426829 -1.219512 3 1.528050
401067288 830 -2.500000 0.121951 1.524390 3 1.528133
401068140 852 -0.060976 -0.731707 -0.365854 3 1.528218
401068951 811 2.378049 0.182927 -1.402439 3 1.528299
401069780 829 -0.670732 1.585366 1.341463 3 1.528382
401070608 828 0.182927 -0.060976 0.243902 3 1.528465
401071440 832 2.500000 -0.365854 -1.158537 3 1.528548
401072269 829 0.060976 0.914634 0.853659 3 1.528631
401073101 832 0.243902 -0.426829 0.182927 3 1.528714
401073933 832 3.353659 -0.426829 -1.768293 3 1.528798
401074759 826 0.670732 1.036585 0.365854 3 1.528880
401075591 832 0.000000 0.182927 0.426829 3 1.528963
401076421 830 2.500000 -0.121951 -1.219512 3 1.529046
401077250 829 0.670732 0.975610 0.426829 3 1.529129
401078162 912 -1.280488 -0.365854 1.158537 3 1.529220
401078878 716 2.134146 -1.158537 -1.219512 3 1.529292
401079705 827 0.914634 0.487805 0.243902 3 1.529375
401080536 831 -1.646342 -0.060976 1.829268 3 1.529458
401081366 830 1.219512 -0.487805 -1.036585 3 1.529541
401082195 829 1.524390 0.365854 -0.426829 3 1.529624
401083026 831 -1.890244 -0.060976 1.402439 3 1.529707
401083857 831 0.914634 -0.914634 -0.731707 3 1.529790
401084686 829 2.439024 0.304878 -1.280488 3 1.529873
401085515 829 -1.585366 0.792683 1.463415 3 1.529956
401086347 832 0.731707 -0.060976 -0.243902 3 1.530039
401087175 828 2.926829 -0.182927 -1.280488 3 1.530122
401088007 832 -0.975610 0.487805 0.853659 3 1.530205
401088845 838 0.487805 -0.243902 -0.365854 3 1.530289
401089670 825 2.743902 -0.121951 -1.402439 3 1.530371
401090497 827 0.121951 0.609756 0.670732 3 1.530454
401091330 833 -0.304878 -0.609756 0.304878 3 1.530537
401092158 828 2.926829 0.000000 -1.158537 3 1.530620
401092987 829 0.304878 0.487805 1.036585 3 1.530703
401093822 835 0.121951 -0.487805 0.365854 3 1.530786
401094651 829 3.048780 0.121951 -1.158537 3 1.530869
401095483 832 -0.060976 1.280488 0.792683 3 1.530952
401096311 828 -0.426829 -0.426829 0.426829 3 1.531035
401097146 835 2.621951 -0.670732 -1.402439 3 1.531119
401097971 825 0.670732 0.853659 0.609756 3 1.531201
401098809 838 -1.036585 -0.121951 1.097561 3 1.531285
401099631 822 1.890244 -0.853659 -1.219512 3 1.531367
401100463 832 0.365854 0.121951 0.060976 3 1.531451
401101291 828 -1.646342 -0.121951 1.219512 3 1.531533
401102122 831 2.256098 -0.426829 -1.036585 3 1.531616
401102953 831 2.134146 1.036585 -0.365854 3 1.531700
401103781 828 -0.487805 0.975610 1.280488 3 1.531782
401104613 832 2.500000 -0.121951 -1.036585 3 1.531865
401105444 831 2.439024 1.158537 -0.548781 3 1.531949
401106270 826 -0.792683 0.914634 0.853659 3 1.532031
401107102 832 1.341463 -0.060976 -0.792683 3 1.532114
401107936 834 1.890244 0.731707 0.000000 3 1.532198
401109016 1080 -1.158537 0.304878 1.158537 3 1.532306
401109832 816 2.195122 -0.609756 -1.097561 3 1.532387
401110661 829 2.073171 0.975610 0.000000 3 1.532470
401111515 854 -0.365854 0.304878 1.402439 3 1.532556
401112324 809 2.195122 -0.487805 -0.731707 3 1.532637
401113155 831 2.195122 0.365854 -0.548781 3 1.532720
401113983 828 -1.524390 0.670732 1.463415 3 1.532802
401114812 829 0.792683 -0.426829 -0.548781 3 1.532885
401115644 832 2.987805 0.304878 -1.158537 3 1.532969
401116474 830 -0.243902 0.304878 0.853659 3 1.533052
401117309 835 1.280488 -0.365854 -0.426829 3 1.533135
401118162 853 2.926829 0.182927 -1.280488 3 1.533220
401118970 808 -0.243902 0.731707 1.036585 3 1.533301
401119795 825 0.000000 -0.487805 -0.121951 3 1.533384
401120625 830 3.475610 0.000000 -1.341463 3 1.533467
401121456 831 -0.121951 0.365854 0.853659 3 1.533550
401122288 832 -1.097561 -0.609756 0.731707 3 1.533633
401123115 827 2.134146 -0.426829 -0.670732 3 1.533716
401123945 830 -0.060976 0.243902 0.792683 3 1.533799
401124778 833 -0.121951 -0.365854 0.243902 3 1.533882
401125608 830 3.475610 -0.182927 -1.524390 3 1.533965
401126438 830 1.158537 1.280488 0.365854 3 1.534048
401127266 828 -1.341463 0.304878 0.426829 3 1.534131
401128122 856 2.134146 -0.670732 -1.341463 3 1.534216
401128929 807 0.426829 0.914634 0.304878 3 1.534297
401129758 829 -1.768293 0.243902 1.036585 3 1.534380
401130589 831 2.134146 -0.121951 -1.341463 3 1.534463
401131418 829 1.890244 0.731707 0.000000 3 1.534546
401132247 829 -1.768293 0.243902 1.280488 3 1.534629
401133081 834 1.524390 -0.731707 -0.609756 3 1.534712
401133909 828 1.524390 0.365854 -0.182927 3 1.534795
401134741 832 -2.134146 0.121951 1.768293 3 1.534878
401135571 830 0.731707 -0.609756 -0.548781 3 1.534961
401136400 829 2.560976 0.487805 -0.609756 3 1.535044
401137231 831 -0.609756 0.975610 1.219512 3 1.535127
401138143 912 0.487805 -0.060976 -0.365854 3 1.535218
401138860 717 2.804878 0.548781 -1.158537 3 1.535290
401139687 827 -0.731707 0.731707 1.097561 3 1.535373
401140517 830 1.219512 -0.487805 -0.487805 3 1.535456
401141348 831 4.146341 0.548781 -1.585366 3 1.535539
401142177 829 0.243902 0.792683 0.914634 3 1.535622
401143009 832 -0.487805 -0.609756 0.426829 3 1.535705
401143837 828 3.353659 -0.548781 -1.158537 3 1.535788
401144669 832 0.548781 0.365854 0.792683 3 1.535871
401145498 829 -0.548781 -0.487805 0.487805 3 1.535954
401146328 830 2.317073 0.365854 -1.280488 3 1.536037
401147157 829 0.548781 1.158537 0.243902 3 1.536120
401147988 831 -0.792683 -0.182927 0.304878 3 1.536203
401148830 842 2.987805 -0.304878 -1.219512 3 1.536287
401149648 818 0.792683 0.914634 0.731707 3 1.536369
401150479 831 -1.097561 -0.182927 0.853659 3 1.536452
401151309 830 2.743902 -0.609756 -1.280488 3 1.536535
401152138 829 1.829268 0.792683 0.000000 3 1.536618
401152967 829 -0.731707 -0.060976 0.853659 3 1.536701
401153800 833 1.951220 -0.060976 -1.280488 3 1.536784
401154629 829 1.951220 0.853659 -0.060976 3 1.536867
401155460 831 -1.463415 0.731707 1.280488 3 1.536950
401156292 832 1.768293 -0.426829 -0.487805 3 1.537033
401157119 827 2.195122 0.914634 -0.304878 3 1.537116
401157952 833 -1.463415 0.060976 1.341463 3 1.537199
401158756 804 1.585366 -0.609756 -1.036585 3 1.537280
401159584 828 3.414634 0.304878 -1.036585 3 1.537363
401160412 828 0.121951 0.792683 0.731707 3 1.537445
401161241 829 0.487805 -0.487805 -0.121951 3 1.537528
401162074 833 2.926829 1.036585 -0.975610 3 1.537612
401162900 826 -0.731707 0.853659 1.097561 3 1.537694
401163730 830 0.426829 -0.365854 -0.121951 3 1.537777
401164565 835 4.146341 0.548781 -1.219512 3 1.537861
401165391 826 0.426829 1.158537 0.731707 3 1.537943
401166224 833 0.731707 -0.426829 -0.365854 3 1.538027
401167052 828 3.414634 0.365854 -1.341463 3 1.538109
401167883 831 -0.243902 1.463415 0.548781 3 1.538193
401168742 859 -1.280488 -0.060976 0.609756 3 1.538278
401169545 803 3.109756 -0.121951 -1.097561 3 1.538359
401170375 830 0.670732 0.853659 0.975610 3 1.538442
401171208 833 -1.524390 0.000000 0.487805 3 1.538525
401172037 829 2.378049 0.000000 -1.341463 3 1.538608
401172868 831 1.158537 0.792683 0.304878 3 1.538691
401173697 829 -1.341463 -0.548781 0.792683 3 1.538774
401174526 829 2.378049 -0.426829 -1.463415 3 1.538857
401175384 858 1.097561 0.792683 0.243902 3 1.538943
401176188 804 -1.402439 0.121951 1.280488 3 1.539023
401177020 832 2.317073 -0.304878 -1.036585 3 1.539106
401177847 827 0.000000 0.975610 0.853659 3 1.539189
401179096 1249 -1.341463 -0.121951 0.548781 3 1.539314
401179809 713 2.743902 -0.731707 -1.585366 3 1.539385
401180639 830 0.853659 0.914634 0.182927 3 1.539468
401181470 831 -1.951220 -0.182927 1.280488 3 1.539551
401182300 830 1.707317 -0.426829 -0.853659 3 1.539634
401183132 832 1.524390 0.731707 0.304878 3 1.539717
401183960 828 -1.036585 -0.182927 0.853659 3 1.539800
401184792 832 2.500000 -0.121951 -0.731707 3 1.539883
401185623 831 1.829268 1.097561 0.000000 3 1.539966
401186450 827 -2.134146 0.000000 1.524390 3 1.540049
401187279 829 1.463415 -0.914634 -0.487805 3 1.540132
401188138 859 2.195122 0.914634 0.000000 3 1.540218
401188944 806 -1.829268 -0.060976 1.158537 3 1.540299
401189773 829 0.487805 -0.548781 -0.426829 3 1.540382
401190602 829 2.987805 0.304878 -0.548781 3 1.540464
401191433 831 -1.280488 0.487805 1.219512 3 1.540547
401192263 830 0.548781 -0.243902 -0.304878 3 1.540630
401193094 831 2.987805 1.280488 -0.731707 3 1.540714
401193924 830 -1.036585 0.975610 1.280488 3 1.540797
401194753 829 0.304878 -0.426829 -0.121951 3 1.540879
401195584 831 3.048780 -0.121951 -0.975610 3 1.540963
401196416 832 -0.975610 0.304878 1.036585 3 1.541046
401197246 830 -0.060976 -0.060976 0.121951 3 1.541129
401198098 852 3.841463 1.097561 -1.219512 3 1.541214
401198908 810 -0.487805 0.792683 0.792683 3 1.541295
401199736 828 -1.280488 -0.060976 0.304878 3 1.541378
401200567 831 3.170732 0.426829 -1.280488 3 1.541461
401201399 832 -0.365854 0.853659 0.731707 3 1.541544
401202226 827 -1.890244 -0.060976 0.609756 3 1.541627
401203056 830 2.682927 -0.182927 -1.158537 3 1.541710
401203887 831 1.280488 0.609756 0.243902 3 1.541793
401204717 830 -1.402439 -0.426829 0.792683 3 1.541876
401205546 829 3.231707 -0.365854 -1.402439 3 1.541959
401206377 831 1.585366 0.914634 0.304878 3 1.542042
401207205 828 -1.646342 -0.182927 0.792683 3 1.542125
401208112 907 1.341463 0.000000 -1.036585 3 1.542215
401208829 717 1.341463 1.097561 -0.121951 3 1.542287
401209657 828 -1.524390 0.000000 1.158537 3 1.542370
401210485 828 1.402439 -0.243902 -0.609756 3 1.542453
401211315 830 1.951220 1.219512 -0.060976 3 1.542536
401212146 831 -1.951220 0.060976 1.219512 3 1.542619
401212976 830 0.792683 -0.975610 -0.731707 3 1.542702
401213806 830 2.439024 0.609756 -0.548781 3 1.542785
401214635 829 -2.317073 0.670732 1.219512 3 1.542868
401215465 830 0.243902 -0.792683 -0.487805 3 1.542951
401216296 831 2.560976 0.365854 -0.731707 3 1.543034
401217124 828 -1.829268 0.304878 1.097561 3 1.543117
401217954 830 0.060976 -0.975610 -0.365854 3 1.543200
401218760 806 3.719512 0.304878 -0.975610 3 1.543280
401219582 822 -0.609756 0.914634 0.975610 3 1.543362
401220416 834 -0.243902 -0.609756 -0.060976 3 1.543446
401221243 827 3.353659 0.182927 -1.219512 3 1.543529
401222073 830 -0.121951 0.731707 0.487805 3 1.543612
401222904 831 -0.914634 -0.426829 0.243902 3 1.543695
401223735 831 2.926829 -0.670732 -1.036585 3 1.543778
401224566 831 -0.060976 0.548781 0.609756 3 1.543861
401225395 829 -1.890244 -0.548781 0.548781 3 1.543944
401226223 828 2.195122 -0.487805 -1.036585 3 1.544026
401227056 833 -0.548781 0.487805 0.792683 3 1.544110
401227886 830 -2.195122 -0.548781 0.853659 3 1.544193
401228739 853 2.256098 -0.121951 -0.731707 3 1.544278
401229548 809 1.036585 1.158537 0.365854 3 1.544359
401230377 829 -1.524390 -0.060976 0.731707 3 1.544442
401231208 831 2.012195 -0.182927 -1.158537 3 1.544525
401232038 830 1.402439 0.670732 0.182927 3 1.544608
401232869 831 -1.768293 -0.731707 0.792683 3 1.544691
401233696 827 2.073171 -0.609756 -0.792683 3 1.544774
401234527 831 2.439024 0.914634 -0.121951 3 1.544857
401235360 833 -1.219512 0.121951 0.914634 3 1.544940
401236188 828 1.768293 -0.121951 -1.097561 3 1.545023
401237020 832 3.048780 1.158537 -0.365854 3 1.545106
401237848 828 -2.073171 0.670732 0.914634 3 1.545189
401238706 858 1.219512 -1.097561 -0.914634 3 1.545275
401239535 829 2.987805 0.731707 -0.609756 3 1.545358
401240344 809 -1.280488 0.304878 1.768293 3 1.545439
401241171 827 0.853659 -0.731707 -0.670732 3 1.545521
401241999 828 3.963415 0.670732 -1.036585 3 1.545604
401242831 832 -0.975610 1.097561 1.036585 3 1.545687
401243663 832 -0.548781 -0.365854 -0.060976 3 1.545771
401244491 828 3.170732 0.548781 -1.219512 3 1.545853
401245320 829 -0.670732 0.792683 1.341463 3 1.545936
401246151 831 -1.341463 -0.609756 0.365854 3 1.546019
401246981 830 3.109756 -0.060976 -1.036585 3 1.546102
401247816 835 -2.012195 0.243902 1.036585 3 1.546186
401249081 1265 0.853659 -0.121951 -0.609756 3 1.546312
401249799 718 2.743902 0.426829 -0.731707 3 1.546384
401250625 826 -1.707317 -0.182927 1.158537 3 1.546467
401251454 829 0.121951 -1.524390 -0.243902 3 1.546550
401252286 832 2.621951 0.426829 -0.609756 3 1.546633
401253117 831 -1.524390 0.853659 0.426829 3 1.546716
401253944 827 0.182927 -0.243902 -0.731707 3 1.546799
401254776 832 3.658537 0.792683 -1.097561 3 1.546882
401255607 831 -0.914634 1.097561 1.097561 3 1.546965
401256436 829 -1.707317 -0.914634 0.365854 3 1.547048
401257266 830 2.378049 0.548781 -0.853659 3 1.547131
401258121 855 0.182927 1.524390 0.853659 3 1.547216
401258928 807 -0.853659 0.000000 0.304878 3 1.547297
401259757 829 4.329268 0.731707 -1.402439 3 1.547380
401260587 830 1.036585 0.975610 0.731707 3 1.547463
401261417 830 -0.914634 -1.158537 0.548781 3 1.547546
401262249 832 2.439024 -0.731707 -0.853659 3 1.547629
401263076 827 -0.365854 0.548781 0.487805 3 1.547712
401263908 832 -2.317073 -0.487805 0.853659 3 1.547795
401264738 830 3.048780 0.060976 -0.914634 3 1.547878
401265569 831 1.646342 0.975610 0.426829 3 1.547961
401266399 830 -1.585366 0.182927 1.036585 3 1.548044
401267228 829 2.621951 -0.060976 -0.731707 3 1.548127
401268147 919 2.926829 2.073171 -0.121951 3 1.548219
401268862 715 -0.853659 0.304878 0.975610 3 1.548290
401269690 828 2.256098 -0.243902 -0.853659 3 1.548373
401270520 830 2.865854 1.646342 -0.060976 3 1.548456
401271350 830 -1.280488 0.792683 0.853659 3 1.548539
401272181 831 1.768293 -0.182927 -1.158537 3 1.548622
401273009 828 3.109756 1.585366 -0.792683 3 1.548705
401273840 831 -0.609756 0.548781 1.097561 3 1.548788
401274671 831 1.402439 -0.548781 -0.548781 3 1.548871
401275500 829 3.414634 0.304878 -0.914634 3 1.548954
401276332 832 -1.219512 0.304878 1.280488 3 1.549037
401277163 831 0.121951 -0.853659 -0.243902 3 1.549121
401277992 829 3.780488 0.487805 -0.975610 3 1.549203
401278828 836 -0.487805 0.426829 0.670732 3 1.549287
401279656 828 -0.182927 -0.670732 -0.121951 3 1.549370
401280483 827 3.536586 0.670732 -1.036585 3 1.549453
401281313 830 -0.975610 0.792683 1.097561 3 1.549536
401282142 829 -0.731707 0.060976 -0.060976 3 1.549618
401282975 833 3.841463 0.975610 -1.158537 3 1.549702
401283802 827 0.121951 1.158537 0.548781 3 1.549784
401284635 833 -1.463415 -0.060976 0.060976 3 1.549868
401285464 829 3.231707 0.670732 -1.280488 3 1.549951
401286295 831 0.548781 1.463415 0.731707 3 1.550034
401287126 831 -1.280488 -0.060976 0.670732 3 1.550117
401287956 830 3.475610 0.000000 -0.792683 3 1.550200
401288759 803 1.768293 0.731707 0.304878 3 1.550280
401289581 822 -1.646342 -0.182927 0.731707 3 1.550362
401290409 828 2.621951 0.182927 -1.036585 3 1.550445
401291242 833 1.890244 1.524390 0.121951 3 1.550528
401292071 829 -1.890244 -0.365854 0.914634 3 1.550611
401292902 831 2.621951 -0.609756 -0.914634 3 1.550694
401293729 827 2.317073 0.914634 0.000000 3 1.550777
401294560 831 -2.317073 -0.243902 0.975610 3 1.550860
401295389 829 1.768293 -0.487805 -0.792683 3 1.550943
