#時刻 刻み幅 roll pitch yaw gx gy gz ax ay az mx my mz
3522769885 2000 0.037255 1.429502 177.690811 25.731709 -12.804878 -6.341464 0.220215 -0.488770 1.542480 0.000000 0.000000 0.000000
3522771886 2001 0.026670 1.406881 177.693161 22.500000 -13.719513 1.707317 -0.230469 -0.915039 1.225586 0.000000 0.000000 0.000000
3522773886 2000 0.050129 1.360050 177.696411 20.975611 -12.804878 2.134146 -0.255371 -0.477051 -0.235840 0.000000 0.000000 0.000000
3522775886 2000 -0.077764 1.381791 177.685699 21.951220 -18.231709 -4.695122 0.648438 -0.157715 0.441895 0.000000 0.000000 0.000000
3522777886 2000 -0.063437 1.430386 177.688553 20.060976 -12.256098 1.890244 -0.506836 0.122559 1.392090 0.000000 0.000000 0.000000
3522779886 2000 -0.013798 1.377774 177.690765 16.219511 -11.097562 1.524390 -0.516113 -0.621094 0.098145 0.000000 0.000000 0.000000
3522781886 2000 -0.084843 1.325694 177.684082 20.182928 -15.609756 -2.804878 0.338379 -0.783691 0.430664 0.000000 0.000000 0.000000
3522783886 2000 -0.051225 1.386232 177.683273 23.780489 -9.390244 0.000000 -0.281250 0.073730 0.537598 0.000000 0.000000 0.000000
3522785886 2000 0.014373 1.491734 177.685730 26.280489 -12.987805 1.707317 -0.934570 0.534668 0.426270 0.000000 0.000000 0.000000
3522787886 2000 -0.050948 1.464306 177.676895 25.060976 -21.280489 -3.658537 0.155273 -0.519531 0.537109 0.000000 0.000000 0.000000
3522789886 2000 -0.087773 1.404254 177.670105 24.878050 -15.426830 -2.865854 0.058594 -1.049316 -0.160156 0.000000 0.000000 0.000000
3522791886 2000 -0.145277 1.418996 177.669739 29.878050 -19.085365 0.426829 0.076172 -0.171387 0.398438 0.000000 0.000000 0.000000
3522793886 2000 -0.101336 1.477827 177.668259 28.597561 -15.426830 -0.182927 -0.323730 0.009277 0.371094 0.000000 0.000000 0.000000
3522795886 2000 -0.150317 1.443633 177.661682 32.073170 -14.573171 -2.804878 0.047852 -0.242188 -0.112793 0.000000 0.000000 0.000000
3522797886 2000 -0.126163 1.419341 177.664719 31.646341 -15.304879 1.951220 -0.325195 -0.524414 0.272949 0.000000 0.000000 0.000000
3522799886 2000 -0.092251 1.516195 177.664536 32.378052 -15.243902 0.487805 -0.331055 0.168945 0.452148 0.000000 0.000000 0.000000
3522801886 2000 -0.140273 1.466037 177.661072 30.609758 -20.670732 -1.097561 0.070312 -1.156738 -0.027832 0.000000 0.000000 0.000000
3522803886 2000 -0.147920 1.426004 177.671173 34.146343 -16.768293 5.487805 -0.569336 -2.399902 0.250488 0.000000 0.000000 0.000000
3522805886 2000 -0.211351 1.674174 177.681625 157.621948 -29.878050 6.097561 0.172852 -3.022461 4.203613 0.000000 0.000000 0.000000
3522807886 2000 -0.210051 2.085683 177.671051 223.414642 -21.585365 -4.512196 -0.376465 -0.293457 0.852051 0.000000 0.000000 0.000000
3522809886 2000 -0.123546 2.444368 177.684387 159.207321 -7.012195 7.012195 -3.485840 1.303711 -1.178223 0.000000 0.000000 0.000000
3522811886 2000 -0.362132 2.741687 177.662750 138.170731 -165.365860 -3.170732 -5.665039 1.379883 3.973145 0.000000 0.000000 0.000000
3522813886 2000 -0.994315 2.993689 177.640427 168.719513 -281.036591 2.987805 2.805664 -3.405273 0.739258 0.000000 0.000000 0.000000
3522815886 2000 -1.375945 3.504597 177.596649 252.378052 -181.036591 -11.219512 0.971191 0.399414 4.518555 0.000000 0.000000 0.000000
3522817886 2000 -1.862322 3.908239 177.578018 207.317078 -187.317078 3.109756 2.544434 -0.294434 -0.036133 0.000000 0.000000 0.000000
3522819886 2000 -2.029128 4.181304 177.569519 186.890259 -102.134155 1.463415 -1.098145 -3.062500 1.211426 0.000000 0.000000 0.000000
3522821886 2000 -2.424429 4.885534 177.552719 324.756104 -149.573166 4.939024 5.065918 2.677734 -1.778809 0.000000 0.000000 0.000000
3522823886 2000 -2.805447 5.760565 177.487701 407.256104 -184.634155 -13.719513 3.600586 11.375977 15.999512 0.000000 0.000000 0.000000
3522825886 2000 -2.469850 5.192209 177.527191 -295.243927 181.097565 2.926829 4.523438 4.990723 15.999512 0.000000 0.000000 0.000000
3522827886 2000 -2.261325 4.750034 177.623581 -171.524384 78.963417 39.329269 -8.733887 -14.570801 0.537598 0.000000 0.000000 0.000000
3522829886 2000 -2.853698 5.521967 177.467377 375.792694 -263.048798 -53.475613 15.864258 3.634766 14.828613 0.000000 0.000000 0.000000
3522831890 2004 -2.382206 5.305479 177.582031 -132.804871 217.682922 37.926830 -7.412110 11.430176 15.999512 0.000000 0.000000 0.000000
3522833890 2000 -2.673904 4.889768 177.577972 -192.134155 -99.390244 6.158536 8.320312 -2.505371 4.758789 0.000000 0.000000 0.000000
3522835890 2000 -2.620073 5.031200 177.559570 72.500000 80.365860 -16.097561 5.981934 -0.208496 1.362305 0.000000 0.000000 0.000000
3522837890 2000 -2.118042 4.956758 177.654739 -31.463415 222.134155 27.926830 -11.540039 -2.895020 -14.935547 0.000000 0.000000 0.000000
3522839890 2000 -2.538393 5.020570 177.595612 15.975611 -215.243912 -9.939025 -0.171387 3.144531 9.012695 0.000000 0.000000 0.000000
3522841890 2000 -2.792588 4.925505 177.592880 -37.743904 -71.463417 4.512196 11.565918 -2.296387 -0.608887 0.000000 0.000000 0.000000
3522843890 2000 -2.216989 4.842503 177.657715 -36.768295 245.182938 11.280488 -5.986816 -0.134277 5.216797 0.000000 0.000000 0.000000
3522845890 2000 -2.230722 4.726895 177.646393 -17.195122 -36.890244 -3.963415 -2.903809 -4.158203 -1.885742 0.000000 0.000000 0.000000
3522847890 2000 -2.435722 4.810935 177.649475 47.621952 -73.414635 7.621951 1.610840 -0.621582 -2.911621 0.000000 0.000000 0.000000
3522849890 2000 -2.491797 4.918842 177.654343 30.609758 15.000001 2.317073 3.746582 2.117188 2.166016 0.000000 0.000000 0.000000
3522851890 2000 -2.414858 4.655353 177.712265 -80.426826 64.085373 21.341463 0.688965 -1.522461 -0.100098 0.000000 0.000000 0.000000
3522853890 2000 -2.166330 4.550481 177.750854 -41.585365 71.341469 13.231708 -5.938965 -1.273926 -0.973633 0.000000 0.000000 0.000000
3522855890 2000 -2.391405 4.652657 177.740112 16.646341 -67.500000 1.585366 4.187500 3.109375 0.244141 0.000000 0.000000 0.000000
3522857890 2000 -2.392832 4.518117 177.780426 -84.024391 47.256096 17.073172 2.608887 1.031738 1.328125 0.000000 0.000000 0.000000
3522859890 2000 -2.098809 4.302956 177.822067 -79.939026 106.768295 11.585366 -3.228027 -2.247559 -1.690430 0.000000 0.000000 0.000000
3522861890 2000 -2.014018 4.362756 177.828506 23.902439 6.951220 3.048780 -2.006348 0.512207 2.622559 0.000000 0.000000 0.000000
3522863893 2003 -2.137486 4.314859 177.825516 -34.695122 -8.353659 -0.365854 3.302734 0.671387 0.831543 0.000000 0.000000 0.000000
3522865893 2000 -1.971641 4.188735 177.841690 -83.109756 80.121948 2.987805 -0.241211 0.709473 -2.500488 0.000000 0.000000 0.000000
3522867893 2000 -1.715821 3.993722 177.852722 -77.682930 75.548782 -0.365854 -1.589844 -0.625488 -0.034668 0.000000 0.000000 0.000000
3522869897 2004 -1.621378 3.753071 177.873245 -79.024391 13.231708 8.292683 -1.887207 -2.243652 1.154785 0.000000 0.000000 0.000000
3522871897 2000 -1.749798 3.705503 177.875885 -2.560976 -28.231707 2.682927 1.427246 -0.753906 1.476074 0.000000 0.000000 0.000000
3522873897 2000 -1.746184 3.769753 177.899460 -10.853659 40.060974 10.609756 0.754395 0.852051 -0.084473 0.000000 0.000000 0.000000
3522875908 2011 -1.561284 3.636567 177.946411 -56.951221 45.365852 20.243902 -2.357422 -0.543945 -1.279297 0.000000 0.000000 0.000000
3522877908 2000 -1.603587 3.531435 177.975891 -19.207317 -9.634146 14.512196 0.323730 -0.841797 1.249023 0.000000 0.000000 0.000000
3522879908 2000 -1.596635 3.415581 177.999557 -5.548781 22.195124 9.085365 0.415039 -1.236816 -0.140137 0.000000 0.000000 0.000000
3522881908 2000 -1.546491 3.413239 178.017868 -3.841463 17.439024 8.292683 -0.221191 0.185547 1.904785 0.000000 0.000000 0.000000
3522883908 2000 -1.490348 3.376891 178.033203 -17.439024 3.780488 7.560976 -0.836426 0.060547 1.849121 0.000000 0.000000 0.000000
3522885908 2000 -1.522882 3.283002 178.044739 -7.682927 -2.500000 5.000000 0.246094 -0.638184 0.673828 0.000000 0.000000 0.000000
3522887910 2002 -1.618936 3.313796 178.040649 15.121951 3.475610 -2.073171 1.746582 -0.069824 -0.840820 0.000000 0.000000 0.000000
3522889910 2000 -1.487563 3.388109 178.050385 3.658537 49.268291 3.048780 -0.245605 0.416016 -0.609863 0.000000 0.000000 0.000000
3522891910 2000 -1.304626 3.344034 178.061432 -21.585365 42.439026 3.170732 -0.927734 -0.051270 -0.492676 0.000000 0.000000 0.000000
3522893910 2000 -1.396183 3.276268 178.071625 -14.817073 5.182927 4.451220 0.650879 -0.268066 -0.201660 0.000000 0.000000 0.000000
3522895910 2000 -1.370795 3.340619 178.092834 -15.365853 19.878050 10.731708 0.115723 0.896973 -0.674805 0.000000 0.000000 0.000000
3522897910 2000 -1.327302 3.318913 178.119934 -37.012196 23.109756 12.926829 -0.011230 0.418945 -0.963379 0.000000 0.000000 0.000000
3522899910 2000 -1.279391 3.101255 178.154404 -54.512196 25.243904 14.634147 0.001953 -0.884277 -0.176758 0.000000 0.000000 0.000000
3522901910 2000 -1.226123 3.001264 178.186401 -40.182930 25.182926 14.512196 -0.016602 -0.124512 0.959961 0.000000 0.000000 0.000000
3522903910 2000 -1.192844 2.972385 178.212173 -24.207317 31.890245 11.524391 0.502441 0.381836 1.689453 0.000000 0.000000 0.000000
3522905910 2000 -1.016080 2.848058 178.229950 -40.609756 39.695122 6.585366 -0.988770 -0.431641 0.403320 0.000000 0.000000 0.000000
3522907920 2010 -1.001307 2.727026 178.236206 -39.390247 1.829268 2.804878 -0.094727 -0.384766 1.079590 0.000000 0.000000 0.000000
3522909920 2000 -0.990939 2.713926 178.243683 -30.060976 10.731708 3.780488 0.204590 0.815918 1.635254 0.000000 0.000000 0.000000
3522911920 2000 -0.820892 2.639345 178.250900 -39.634148 28.536585 2.500000 -0.585449 0.017578 0.034180 0.000000 0.000000 0.000000
3522913920 2000 -0.883776 2.586189 178.265137 -34.329269 8.292683 6.951220 0.341309 0.075195 0.333008 0.000000 0.000000 0.000000
3522915920 2000 -0.892466 2.530566 178.281143 -19.817074 20.365854 7.073171 0.539062 -0.250977 -1.146973 0.000000 0.000000 0.000000
3522917920 2000 -0.779866 2.503142 178.302475 2.073171 30.000002 9.207317 -1.291504 -0.872070 -2.163574 0.000000 0.000000 0.000000
3522919920 2000 -0.801221 2.542231 178.322464 42.743904 -59.817070 12.439025 -2.236816 -1.052246 0.693359 0.000000 0.000000 0.000000
3522921920 2000 -1.108782 2.672402 178.327408 68.780487 -104.268295 7.378049 2.368164 -0.154297 1.275879 0.000000 0.000000 0.000000
3522923920 2000 -1.156772 2.864183 178.350571 67.987808 -29.695124 13.658537 -0.233398 1.302734 2.113281 0.000000 0.000000 0.000000
3522925920 2000 -1.104824 2.954199 178.371353 16.341463 -21.219513 12.134147 -0.522949 0.315918 0.126953 0.000000 0.000000 0.000000
3522927920 2000 -1.168108 2.854534 178.398743 4.390244 -37.012196 14.634147 -0.125000 -1.179199 0.348145 0.000000 0.000000 0.000000
3522929920 2000 -1.255490 2.913684 178.413055 41.890244 -31.097563 8.597561 0.247559 -0.189453 1.000000 0.000000 0.000000 0.000000
3522931920 2000 -1.203796 3.006623 178.428192 40.182930 -23.658537 9.024391 -1.126953 0.096680 -0.567871 0.000000 0.000000 0.000000
3522933920 2000 -1.276610 3.042412 178.440903 38.963413 -64.268295 9.451220 -0.435547 -0.309570 0.733887 0.000000 0.000000 0.000000
3522935920 2000 -1.436951 3.059978 178.451492 62.865852 -77.500000 8.353659 0.048340 -0.942871 0.297852 0.000000 0.000000 0.000000
3522937920 2000 -1.522499 3.179344 178.455811 91.036591 -75.487808 5.609756 -0.630859 -0.633789 -0.575195 0.000000 0.000000 0.000000
3522939920 2000 -1.727851 3.456345 178.451706 96.463417 -91.219513 4.573171 0.337402 1.170410 0.932129 0.000000 0.000000 0.000000
3522941920 2000 -1.855436 3.640695 178.454178 48.536587 -74.329269 7.317073 -0.177246 0.829590 0.609375 0.000000 0.000000 0.000000
3522943920 2000 -2.044118 3.656775 178.461914 35.487804 -78.231705 8.109756 0.541504 -0.785645 1.492676 0.000000 0.000000 0.000000
3522945920 2000 -2.171362 3.746929 178.467163 61.158535 -67.012199 6.524391 -0.020996 -0.174805 0.726074 0.000000 0.000000 0.000000
3522947920 2000 -2.314140 3.786724 178.479691 65.792686 -70.243904 9.268292 -0.004395 -0.445801 -0.269531 0.000000 0.000000 0.000000
3522949920 2000 -2.603428 3.898294 178.481995 73.963417 -101.646347 7.439025 1.615234 -0.818848 -1.252930 0.000000 0.000000 0.000000
3522951923 2003 -2.706300 4.082662 178.503983 99.573174 -12.195122 11.646342 5.140137 -0.656250 5.058105 0.000000 0.000000 0.000000
3522953923 2000 -2.313196 4.343937 178.532959 118.353661 150.548782 3.963415 -1.564941 0.333008 -0.911621 0.000000 0.000000 0.000000
3522955923 2000 -2.239574 4.669262 178.539719 129.878052 27.134146 2.682927 -1.424316 6.284668 7.641113 0.000000 0.000000 0.000000
3522957923 2000 -2.221109 4.524958 178.569092 -95.792686 14.878050 14.512196 0.856445 3.617676 6.472656 0.000000 0.000000 0.000000
3522959923 2000 -2.102184 4.285650 178.583160 -84.512192 23.048782 4.085366 -3.191895 -3.006348 2.497070 0.000000 0.000000 0.000000
3522961923 2000 -2.408725 4.490950 178.551392 94.695129 -125.000000 -5.731708 4.212402 1.367676 6.319336 0.000000 0.000000 0.000000
3522963923 2000 -2.382142 4.498835 178.559113 -14.024390 22.317072 2.987805 1.364746 2.653320 6.359375 0.000000 0.000000 0.000000
3522965923 2000 -2.331257 4.373509 178.562195 -57.743904 39.756100 -1.646342 1.038574 -0.091309 3.384765 0.000000 0.000000 0.000000
3522967923 2000 -2.350223 4.467566 178.568207 36.707317 6.768293 3.048780 1.059082 0.793945 3.012207 0.000000 0.000000 0.000000
3522969923 2000 -2.131579 4.526742 178.552292 -6.585366 65.243904 -11.463415 -2.287109 1.908203 0.463379 0.000000 0.000000 0.000000
3522971923 2000 -2.083272 4.509091 178.547501 -36.280491 -16.707317 0.121951 -2.123535 1.547852 1.520996 0.000000 0.000000 0.000000
3522973923 2000 -2.311347 4.414862 178.540100 -36.829269 -68.597557 1.402439 3.766602 -0.715332 2.478027 0.000000 0.000000 0.000000
3522975923 2000 -2.243045 4.302118 178.540497 -30.487804 29.634146 -2.987805 -0.119141 -0.571289 -0.885742 0.000000 0.000000 0.000000
3522977923 2000 -2.210354 4.383729 178.547821 -12.378049 2.926829 5.670732 -0.423340 1.502930 -0.572754 0.000000 0.000000 0.000000
3522979923 2000 -2.305520 4.365602 178.557358 -26.829269 -20.304878 7.134146 0.358398 0.191406 -0.700684 0.000000 0.000000 0.000000
3522981923 2000 -2.384700 4.288735 178.561218 -15.487805 -11.951220 2.012195 0.870117 -0.605957 1.303711 0.000000 0.000000 0.000000
3522983923 2000 -2.488202 4.292876 178.564346 -4.573171 3.475610 1.707317 0.849121 0.074707 -0.224609 0.000000 0.000000 0.000000
3522985923 2000 -2.406640 4.300606 178.570206 -13.658537 11.951220 2.926829 -0.729980 0.316406 -1.071777 0.000000 0.000000 0.000000
3522987923 2000 -2.545938 4.221821 178.564926 -19.756098 -17.378050 -2.073171 0.855957 -0.346191 -0.100586 0.000000 0.000000 0.000000
3522989923 2000 -2.534419 4.192966 178.565369 -7.073171 0.304878 0.000000 -0.020020 -0.027832 0.389648 0.000000 0.000000 0.000000
3522991923 2000 -2.509361 4.225071 178.564880 -12.195122 4.024390 0.853659 -0.067383 0.149902 -0.317383 0.000000 0.000000 0.000000
3522993923 2000 -2.451329 4.219124 178.558105 -22.743904 -0.426829 -2.317073 -0.586426 0.291992 -0.842773 0.000000 0.000000 0.000000
3522995923 2000 -2.544257 4.141117 178.560013 -14.024390 -15.304879 1.097561 0.654785 -0.456055 0.799316 0.000000 0.000000 0.000000
3522997923 2000 -2.548669 4.028531 178.565918 -3.048780 1.951220 0.548781 0.100586 -1.077148 0.416992 0.000000 0.000000 0.000000
3522999923 2000 -2.426920 4.053174 178.569809 4.451220 4.939024 2.073171 -0.600098 0.081543 0.065918 0.000000 0.000000 0.000000
3523001924 2001 -2.366028 4.108428 178.573334 -4.451220 -10.670732 4.024390 -0.529785 0.434082 0.294434 0.000000 0.000000 0.000000
3523003924 2000 -2.454249 4.010341 178.580444 -4.512196 -15.914635 2.926829 0.446289 -0.677246 0.330566 0.000000 0.000000 0.000000
3523005924 2000 -2.491899 3.949030 178.589874 13.597562 2.378049 2.743902 0.396484 -0.766113 0.526367 0.000000 0.000000 0.000000
3523007929 2005 -2.377067 3.970403 178.592453 19.390244 4.451220 0.731707 -0.510742 -0.079102 0.207520 0.000000 0.000000 0.000000
3523009929 2000 -2.452355 3.909031 178.598755 17.865854 -11.402439 2.012195 0.248535 -0.453613 0.116699 0.000000 0.000000 0.000000
3523011929 2000 -2.484026 3.921209 178.596771 30.975611 4.695122 -2.256098 0.470703 -0.468750 0.969238 0.000000 0.000000 0.000000
3523013933 2004 -2.509404 3.970083 178.593048 31.768291 18.353659 -3.292683 0.403320 -0.062500 0.553223 0.000000 0.000000 0.000000
3523015933 2000 -2.512482 4.058585 178.585266 22.195124 26.707317 -4.634146 0.264648 0.208496 0.358398 0.000000 0.000000 0.000000
3523017933 2000 -2.344664 4.074028 178.578506 21.280489 30.060976 -5.975610 -0.725586 -0.204102 -0.112305 0.000000 0.000000 0.000000
3523019933 2000 -2.233598 4.131342 178.567368 27.804878 0.426829 -5.426829 -0.999512 0.019531 0.320312 0.000000 0.000000 0.000000
3523021933 2000 -2.268640 4.191724 178.550812 30.914633 -31.463415 -5.853659 -0.114746 0.022461 0.570312 0.000000 0.000000 0.000000
3523023933 2000 -2.347269 4.285529 178.536835 24.817074 -23.231709 -4.207317 0.551758 0.732422 1.419434 0.000000 0.000000 0.000000
3523025933 2000 -2.351009 4.287947 178.532639 -14.634147 -5.121951 -0.914634 -0.039551 0.881348 2.475586 0.000000 0.000000 0.000000
3523027933 2000 -2.376862 4.188048 178.535858 -25.731709 6.402439 0.243902 1.191406 -1.203125 2.681152 0.000000 0.000000 0.000000
3523029933 2000 -2.308933 4.178648 178.537613 14.390244 29.451220 -1.951220 -0.147461 -1.069824 3.646484 0.000000 0.000000 0.000000
3523031933 2000 -2.264092 4.191651 178.539825 15.731708 10.975610 0.060976 -0.512695 -0.332520 3.098145 0.000000 0.000000 0.000000
3523033933 2000 -2.263267 4.241773 178.534378 22.012196 -1.768293 -2.317073 0.017090 0.351074 3.138184 0.000000 0.000000 0.000000
3523035933 2000 -2.270728 4.358507 178.526733 21.036585 0.182927 -2.195122 0.188477 1.270020 1.296875 0.000000 0.000000 0.000000
3523037933 2000 -2.235302 4.365197 178.524796 -21.646343 -4.024390 0.487805 -0.643555 0.897949 1.471680 0.000000 0.000000 0.000000
3523039933 2000 -2.226871 4.287993 178.529587 -30.182928 -13.414635 3.231707 -0.693848 -0.223633 2.398926 0.000000 0.000000 0.000000
3523041933 2000 -2.278578 4.281386 178.526901 -3.963415 -10.000000 -0.426829 0.640137 0.134766 1.893555 0.000000 0.000000 0.000000
3523043936 2003 -2.265302 4.256125 178.529800 -14.512196 7.500000 1.097561 0.049805 0.086426 0.906738 0.000000 0.000000 0.000000
3523045936 2000 -2.180133 4.200963 178.536346 -14.024390 2.012195 2.743902 -1.023926 -0.297363 1.023926 0.000000 0.000000 0.000000
3523047936 2000 -2.204174 4.183852 178.537460 6.402439 -10.792683 0.914634 0.057129 -0.200684 0.945801 0.000000 0.000000 0.000000
3523049936 2000 -2.274682 4.115036 178.543579 4.573171 -4.146341 1.951220 0.372559 -0.439941 0.319336 0.000000 0.000000 0.000000
3523051936 2000 -2.269962 4.188021 178.545181 7.134146 6.402439 1.646342 0.074219 0.401855 0.583008 0.000000 0.000000 0.000000
3523053936 2000 -2.155295 4.267168 178.548859 4.878049 13.963415 2.317073 -0.541992 0.440430 0.150391 0.000000 0.000000 0.000000
3523055936 2000 -2.121766 4.211722 178.550827 -0.548781 -0.304878 0.121951 -0.134277 -0.214844 0.429199 0.000000 0.000000 0.000000
3523057939 2003 -2.176808 4.191699 178.549530 -0.609756 -2.621951 -0.670732 0.374023 -0.092285 0.689453 0.000000 0.000000 0.000000
3523059939 2000 -2.150968 4.255525 178.545273 -1.280488 6.036586 -1.158537 -0.050293 0.359375 0.442383 0.000000 0.000000 0.000000
3523061939 2000 -2.120842 4.180943 178.544617 -4.451220 3.048780 -1.646342 -0.022949 -0.068359 0.105469 0.000000 0.000000 0.000000
3523063939 2000 -2.187879 4.114750 178.540100 -3.536586 -3.414634 -2.987805 0.392578 -0.343750 0.468262 0.000000 0.000000 0.000000
3523065939 2000 -2.192772 4.117492 178.534073 1.585366 0.670732 -2.926829 0.041016 0.021484 0.415527 0.000000 0.000000 0.000000
3523067939 2000 -2.174320 4.172201 178.526642 2.926829 -1.646342 -2.500000 -0.079102 0.247070 0.447266 0.000000 0.000000 0.000000
3523069939 2000 -2.200418 4.167696 178.519135 3.475610 -3.902439 -3.536586 0.140625 -0.032227 0.672363 0.000000 0.000000 0.000000
3523071939 2000 -2.256392 4.145864 178.512650 3.597561 -4.329268 -3.353659 0.445312 -0.205566 0.843750 0.000000 0.000000 0.000000
3523073939 2000 -2.253457 4.160694 178.506668 6.768293 4.024390 -3.109756 0.074707 0.056152 0.829590 0.000000 0.000000 0.000000
3523075939 2000 -2.221927 4.190876 178.501694 6.707317 2.621951 -2.195122 -0.139160 0.148438 0.706055 0.000000 0.000000 0.000000
3523077939 2000 -2.216977 4.180928 178.499207 4.512196 -0.121951 -1.463415 -0.004883 -0.119141 1.074707 0.000000 0.000000 0.000000
3523079939 2000 -2.211993 4.201867 178.498047 5.121951 -0.670732 -0.182927 -0.027832 0.270996 1.758789 0.000000 0.000000 0.000000
3523081941 2002 -2.204053 4.202245 178.501266 3.231707 0.609756 1.585366 -0.036133 0.010742 1.677246 0.000000 0.000000 0.000000
3523083941 2000 -2.199643 4.174381 178.506516 1.158537 0.487805 2.134146 0.007324 -0.293457 1.382324 0.000000 0.000000 0.000000
3523085941 2000 -2.207584 4.181672 178.511414 3.658537 -1.463415 2.682927 0.117676 0.087402 1.455078 0.000000 0.000000 0.000000
3523087944 2003 -2.195248 4.194847 178.519623 3.658537 2.012195 4.207317 -0.081055 0.234863 2.066895 0.000000 0.000000 0.000000
3523089944 2000 -2.174092 4.163813 178.528107 -1.585366 3.109756 3.597561 -0.162109 -0.306641 1.604492 0.000000 0.000000 0.000000
3523091944 2000 -2.150661 4.146062 178.534775 -0.975610 0.914634 3.109756 -0.236816 -0.121582 1.489746 0.000000 0.000000 0.000000
3523093944 2000 -2.133387 4.154527 178.542496 -2.804878 -5.121951 4.634146 -0.339844 0.293945 1.546875 0.000000 0.000000 0.000000
3523095944 2000 -2.138863 4.118955 178.548111 -5.792683 -5.182927 2.865854 -0.007812 -0.134277 0.867188 0.000000 0.000000 0.000000
3523097944 2000 -2.160800 4.089731 178.549881 -2.804878 -2.134146 0.731707 0.163086 -0.129883 0.821777 0.000000 0.000000 0.000000
3523099944 2000 -2.141613 4.101739 178.553711 0.304878 0.975610 2.195122 -0.130859 0.177734 1.103516 0.000000 0.000000 0.000000
3523101944 2000 -2.145110 4.086718 178.553848 -0.060976 0.731707 -0.121951 0.083008 -0.075684 1.004883 0.000000 0.000000 0.000000
3523103944 2000 -2.138054 4.049125 178.553665 0.365854 1.646342 -0.792683 0.002930 -0.207520 0.697754 0.000000 0.000000 0.000000
3523105944 2000 -2.100261 4.074293 178.550476 0.670732 2.256098 -1.158537 -0.253906 0.259277 0.921875 0.000000 0.000000 0.000000
3523107946 2002 -2.105879 4.060490 178.543350 -0.853659 -0.548781 -3.597561 0.058594 -0.037598 0.711426 0.000000 0.000000 0.000000
3523109946 2000 -2.122916 4.004561 178.537827 -0.060976 -0.792683 -3.597561 0.113281 -0.292969 0.573242 0.000000 0.000000 0.000000
3523111946 2000 -2.098450 4.010849 178.530716 2.073171 1.707317 -3.475610 -0.087402 0.043457 0.600098 0.000000 0.000000 0.000000
3523113946 2000 -2.074659 3.987963 178.522690 0.914634 -0.670732 -4.268293 -0.111816 -0.104004 0.600586 0.000000 0.000000 0.000000
3523115946 2000 -2.075869 3.941010 178.517029 1.097561 -0.487805 -3.536586 0.023438 -0.226562 0.539551 0.000000 0.000000 0.000000
3523117946 2000 -2.072121 3.960691 178.508301 2.743902 0.182927 -3.963415 0.007812 0.112305 0.626465 0.000000 0.000000 0.000000
3523119946 2000 -2.041564 3.968842 178.501114 2.865854 1.219512 -3.475610 -0.189941 0.066406 0.894531 0.000000 0.000000 0.000000
3523121946 2000 -2.040872 3.953752 178.496933 2.195122 0.365854 -2.317073 0.038086 -0.115234 0.958008 0.000000 0.000000 0.000000
3523123946 2000 -2.033745 3.948393 178.494583 2.256098 0.182927 -1.219512 -0.019531 -0.030273 0.910645 0.000000 0.000000 0.000000
3523125946 2000 -2.036843 3.932767 178.493149 2.621951 0.365854 -0.975610 0.076172 -0.140625 1.062012 0.000000 0.000000 0.000000
3523127946 2000 -2.038796 3.930100 178.491638 2.439024 -0.121951 -0.731707 0.062012 -0.015137 1.175293 0.000000 0.000000 0.000000
3523129946 2000 -2.027358 3.922258 178.495224 1.829268 0.182927 1.707317 -0.086426 -0.063477 1.362305 0.000000 0.000000 0.000000
3523131946 2000 -2.026587 3.905732 178.497253 2.378049 0.670732 0.731707 0.064941 -0.217773 1.605957 0.000000 0.000000 0.000000
3523133946 2000 -2.022002 3.901182 178.501999 2.804878 1.890244 2.195122 0.042480 -0.055176 1.594238 0.000000 0.000000 0.000000
3523135946 2000 -2.000334 3.899434 178.509689 1.951220 0.609756 3.841463 -0.240234 0.008789 1.591797 0.000000 0.000000 0.000000
3523137946 2000 -1.985473 3.900282 178.514984 0.731707 -0.426829 2.804878 -0.168457 0.078613 1.575195 0.000000 0.000000 0.000000
3523139946 2000 -1.982693 3.905345 178.521088 -0.548781 -0.853659 3.353659 -0.010742 0.153809 1.392090 0.000000 0.000000 0.000000
3523141946 2000 -1.993770 3.882434 178.528992 -2.256098 -1.219512 3.841463 0.128418 -0.128906 1.187500 0.000000 0.000000 0.000000
3523143946 2000 -2.004288 3.867090 178.534195 -0.304878 -0.426829 2.500000 0.152344 -0.098145 1.279785 0.000000 0.000000 0.000000
3523145946 2000 -2.017773 3.862185 178.538147 0.121951 0.121951 2.012195 0.205078 0.010742 1.310059 0.000000 0.000000 0.000000
3523147949 2003 -2.006837 3.830448 178.543488 -0.304878 0.975610 2.195122 -0.048340 -0.229004 1.005371 0.000000 0.000000 0.000000
3523149949 2000 -2.010689 3.810525 178.543640 1.585366 -1.036585 -0.121951 0.048340 -0.143555 0.929688 0.000000 0.000000 0.000000
3523151949 2000 -2.013265 3.802247 178.541977 0.060976 -0.609756 -0.792683 0.043457 -0.020020 0.882813 0.000000 0.000000 0.000000
3523153949 2000 -2.002303 3.810884 178.539459 0.548781 -0.914634 -0.914634 -0.087891 0.136719 1.153320 0.000000 0.000000 0.000000
3523155949 2000 -2.002502 3.834338 178.533264 0.731707 0.060976 -2.560976 0.029297 0.171387 0.684082 0.000000 0.000000 0.000000
3523157949 2000 -2.002136 3.804353 178.528259 -0.365854 0.853659 -2.926829 0.029785 -0.124512 0.580566 0.000000 0.000000 0.000000
