# 1:now_time 2:interval 3:roll 4:pitch 5:yaw 6:rroll 7:rpitch 8:ryaw 9:gx 10:gy 11:gz 12:ax 13:ay 14:az 15:mx 16:my 17:mz 18:R 19:L 20:F 21:B 22:stickRx 23:stickRy 24:stickLx 25:stickLy
1627501985 2000 -0.651416 2.365022 65.663040 0.000000 0.000000 0.000000 1.341463 0.000000 0.853659 -0.076172 0.033691 1.154785 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627503988 2003 -0.645590 2.355767 65.664169 0.000000 0.000000 0.000000 0.609756 -2.317073 0.487805 -0.081543 -0.066406 1.030273 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627505988 2000 -0.660388 2.357622 65.665329 0.000000 0.000000 0.000000 0.182927 -0.487805 0.487805 0.133789 0.040527 0.978516 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627507988 2000 -0.652881 2.353894 65.667870 0.000000 0.000000 0.000000 0.487805 2.134146 1.036585 -0.016113 -0.013672 1.045410 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627509988 2000 -0.640893 2.341764 65.669464 0.000000 0.000000 0.000000 1.463415 1.097561 0.548781 -0.076172 -0.109375 1.033691 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627511988 2000 -0.617103 2.346577 65.669479 0.000000 0.000000 0.000000 0.853659 -0.670732 -0.060976 -0.177734 0.046387 0.833008 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627513988 2000 -0.639170 2.364364 65.671211 0.000000 0.000000 0.000000 0.731707 -2.012195 0.914634 0.190918 0.190430 1.081055 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627515988 2000 -0.651414 2.356473 65.672821 0.000000 0.000000 0.000000 0.365854 0.853659 0.609756 0.146484 -0.051758 1.065430 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627517988 2000 -0.630794 2.342081 65.674263 0.000000 0.000000 0.000000 1.097561 1.829268 0.426829 -0.140137 -0.122070 1.010254 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627519988 2000 -0.617896 2.343084 65.674919 0.000000 0.000000 0.000000 1.768293 0.487805 0.182927 -0.082031 0.004883 0.889160 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627521988 2000 -0.619387 2.362857 65.674614 0.000000 0.000000 0.000000 0.975610 -1.219512 -0.121951 0.005371 0.202637 1.079590 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627523988 2000 -0.632211 2.360281 65.674530 0.000000 0.000000 0.000000 0.182927 -1.341463 -0.121951 0.096191 0.001953 0.931152 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627526090 2102 -0.633096 2.352288 65.674728 0.000000 0.000000 0.000000 0.426829 1.341463 -0.121951 0.044922 -0.046875 1.004883 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627528090 2000 -0.649064 2.374099 65.674301 0.000000 0.000000 0.000000 1.219512 1.951220 -0.304878 0.165039 0.172852 0.841309 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627530090 2000 -0.640873 2.382324 65.673485 0.000000 0.000000 0.000000 1.646342 -0.182927 -0.487805 -0.065918 0.077148 1.070312 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627532090 2000 -0.623555 2.357925 65.672760 0.000000 0.000000 0.000000 0.243902 -1.646342 -0.548781 -0.175293 -0.200684 1.007812 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627534090 2000 -0.625446 2.360824 65.671928 0.000000 0.000000 0.000000 0.609756 -0.853659 -0.487805 0.019043 0.053223 1.239258 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627536090 2000 -0.628264 2.369408 65.673088 0.000000 0.000000 0.000000 0.487805 1.768293 0.426829 0.073242 0.101074 1.054199 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627538090 2000 -0.609380 2.365477 65.673965 0.000000 0.000000 0.000000 1.463415 0.975610 0.243902 -0.143555 -0.034180 1.043457 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627540090 2000 -0.598727 2.358665 65.673630 0.000000 0.000000 0.000000 1.585366 -0.670732 -0.304878 -0.082031 -0.053223 0.880859 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627542090 2000 -0.604606 2.361873 65.673264 0.000000 0.000000 0.000000 0.487805 -0.975610 -0.243902 0.047363 0.047363 0.988770 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627544090 2000 -0.608664 2.371794 65.674309 0.000000 0.000000 0.000000 0.426829 -0.670732 0.487805 0.042969 0.126953 1.166016 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627546090 2000 -0.603231 2.364622 65.675972 0.000000 0.000000 0.000000 0.365854 1.463415 0.609756 -0.009277 -0.040039 0.968262 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627548090 2000 -0.604614 2.345142 65.677292 0.000000 0.000000 0.000000 0.670732 1.463415 0.365854 0.042969 -0.132812 0.839355 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627550090 2000 -0.623134 2.344323 65.678581 0.000000 0.000000 0.000000 1.768293 -1.097561 0.548781 0.154297 -0.010742 0.972656 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627552090 2000 -0.611316 2.340565 65.679428 0.000000 0.000000 0.000000 0.182927 -0.426829 0.304878 -0.101074 -0.008789 1.018555 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627554090 2000 -0.628428 2.355352 65.680107 0.000000 0.000000 0.000000 0.609756 0.000000 0.304878 0.151367 0.135742 0.902832 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627556090 2000 -0.645325 2.360172 65.681740 0.000000 0.000000 0.000000 0.487805 1.158537 0.670732 0.160645 0.054199 0.865234 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627558092 2002 -0.627088 2.346226 65.682976 0.000000 0.000000 0.000000 0.487805 1.158537 0.365854 -0.130859 -0.106934 1.016602 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627560092 2000 -0.645617 2.365091 65.683083 0.000000 0.000000 0.000000 1.890244 -0.853659 0.060976 0.163574 0.162109 0.984863 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627562092 2000 -0.636104 2.377443 65.683914 0.000000 0.000000 0.000000 0.182927 0.000000 0.365854 -0.080078 0.151855 1.122559 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627564092 2000 -0.660650 2.352824 65.684196 0.000000 0.000000 0.000000 -0.060976 0.182927 -0.121951 0.189941 -0.154785 0.777344 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627566092 2000 -0.675745 2.338158 65.684364 0.000000 0.000000 0.000000 0.670732 -0.121951 -0.121951 0.137207 -0.107910 0.931152 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627568092 2000 -0.650357 2.345498 65.686455 0.000000 0.000000 0.000000 0.670732 1.097561 0.914634 -0.234375 0.098145 1.197754 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627570092 2000 -0.641549 2.355791 65.687531 0.000000 0.000000 0.000000 2.073171 -0.731707 0.487805 -0.092285 0.098145 1.187500 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627572092 2000 -0.621737 2.328570 65.686607 0.000000 0.000000 0.000000 0.426829 -0.121951 -0.731707 -0.115234 -0.156250 0.679199 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627574092 2000 -0.608213 2.326562 65.687744 0.000000 0.000000 0.000000 0.060976 0.426829 0.426829 -0.121582 0.010742 1.222168 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627576092 2000 -0.595709 2.351725 65.687935 0.000000 0.000000 0.000000 1.402439 -0.426829 0.121951 -0.139648 0.297363 1.286621 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627578092 2000 -0.614071 2.335345 65.688904 0.000000 0.000000 0.000000 0.000000 0.609756 0.243902 0.137695 -0.087402 0.725586 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627580092 2000 -0.620413 2.309921 65.688202 0.000000 0.000000 0.000000 0.792683 0.182927 -0.609756 0.059082 -0.172852 0.794434 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627582092 2000 -0.623816 2.335531 65.689018 0.000000 0.000000 0.000000 2.134146 -0.548781 0.426829 0.046875 0.303711 1.379883 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627584092 2000 -0.618039 2.334245 65.690056 0.000000 0.000000 0.000000 0.000000 0.731707 0.365854 -0.028809 0.019043 1.151855 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627586092 2000 -0.644428 2.282681 65.688828 0.000000 0.000000 0.000000 0.792683 0.121951 -1.036585 0.171875 -0.311035 0.597656 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627588092 2000 -0.665308 2.296574 65.688728 0.000000 0.000000 0.000000 0.914634 -0.731707 -0.060976 0.194336 0.139160 1.024414 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627590092 2000 -0.649906 2.308425 65.690765 0.000000 0.000000 0.000000 0.548781 1.280488 0.914634 -0.150391 0.183105 1.484375 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627592092 2000 -0.658307 2.285348 65.691162 0.000000 0.000000 0.000000 1.829268 -0.365854 -0.060976 0.060059 -0.155273 0.721191 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627594092 2000 -0.663473 2.240991 65.690536 0.000000 0.000000 0.000000 0.060976 -0.609756 -0.670732 0.041016 -0.313477 0.789062 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627596092 2000 -0.634789 2.248686 65.691460 0.000000 0.000000 0.000000 0.426829 0.853659 0.365854 -0.345215 0.131348 1.490234 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627598092 2000 -0.616611 2.253800 65.691345 0.000000 0.000000 0.000000 1.951220 -1.402439 -0.121951 -0.168457 0.035645 0.965332 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627600092 2000 -0.610805 2.208455 65.690704 0.000000 0.000000 0.000000 -0.426829 0.000000 -0.670732 -0.034180 -0.328125 0.825195 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627602092 2000 -0.582319 2.204513 65.691925 0.000000 0.000000 0.000000 0.853659 0.914634 0.426829 -0.280273 -0.031738 1.225586 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627604094 2002 -0.561808 2.217285 65.693733 0.000000 0.000000 0.000000 2.378049 -0.670732 0.853659 -0.232910 0.123047 1.260254 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627606094 2000 -0.548336 2.167094 65.694084 0.000000 0.000000 0.000000 -0.487805 0.060976 -0.182927 -0.104004 -0.402832 0.882324 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627608094 2000 -0.538395 2.151338 65.693596 0.000000 0.000000 0.000000 0.670732 -0.365854 -0.426829 -0.083496 -0.128906 1.006348 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627610094 2000 -0.516650 2.175038 65.695557 0.000000 0.000000 0.000000 2.560976 -0.548781 0.975610 -0.230469 0.226562 1.164551 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627612094 2000 -0.509176 2.144098 65.696587 0.000000 0.000000 0.000000 -0.975610 0.609756 0.243902 -0.047852 -0.250977 1.052246 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627614094 2000 -0.498262 2.121451 65.695953 0.000000 0.000000 0.000000 0.609756 0.365854 -0.548781 -0.085938 -0.205078 1.074219 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627616094 2000 -0.477885 2.129048 65.697708 0.000000 0.000000 0.000000 2.134146 -0.487805 0.792683 -0.187012 0.055664 1.033691 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627618094 2000 -0.474332 2.108262 65.699005 0.000000 0.000000 0.000000 -0.426829 0.548781 0.426829 -0.011719 -0.157715 1.025391 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627620094 2000 -0.462594 2.091431 65.698410 0.000000 0.000000 0.000000 1.280488 -0.182927 -0.487805 -0.113281 -0.174805 1.161621 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627622094 2000 -0.445900 2.099522 65.699783 0.000000 0.000000 0.000000 1.707317 -0.365854 0.609756 -0.141602 0.063477 0.972168 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627624094 2000 -0.433436 2.076866 65.699989 0.000000 0.000000 0.000000 -1.036585 0.975610 -0.121951 -0.085449 -0.164062 1.017578 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627626094 2000 -0.430936 2.066430 65.700691 0.000000 0.000000 0.000000 1.280488 0.060976 0.182927 -0.013184 -0.108398 1.178711 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627628094 2000 -0.427184 2.071968 65.701424 0.000000 0.000000 0.000000 2.073171 -1.097561 0.304878 -0.045898 0.038086 1.074219 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627630094 2000 -0.413853 2.052481 65.701378 0.000000 0.000000 0.000000 -0.121951 1.097561 -0.243902 -0.089355 -0.148926 0.995605 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627632095 2001 -0.405429 2.056434 65.701241 0.000000 0.000000 0.000000 1.890244 -0.121951 -0.182927 -0.087402 0.031738 1.306641 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627634095 2000 -0.388890 2.057757 65.701935 0.000000 0.000000 0.000000 1.707317 -0.426829 0.243902 -0.137207 0.003906 0.941895 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627636095 2000 -0.379581 2.032198 65.701286 0.000000 0.000000 0.000000 -0.670732 0.914634 -0.548781 -0.057129 -0.193359 0.987793 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627638095 2000 -0.362516 2.034485 65.701729 0.000000 0.000000 0.000000 1.341463 -0.548781 0.121951 -0.183105 0.022461 1.195312 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627640095 2000 -0.362253 2.029772 65.702820 0.000000 0.000000 0.000000 1.707317 -0.487805 0.426829 -0.002441 -0.049316 0.999512 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627642095 2000 -0.348559 2.029312 65.702110 0.000000 0.000000 0.000000 0.000000 0.548781 -0.487805 -0.121094 0.021484 1.179199 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627644095 2000 -0.335700 2.029699 65.702942 0.000000 0.000000 0.000000 1.280488 -0.182927 0.304878 -0.120117 0.003418 1.102539 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627646095 2000 -0.328143 2.033911 65.702904 0.000000 0.000000 0.000000 1.219512 -0.060976 -0.121951 -0.061035 0.039062 1.025391 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627648095 2000 -0.318643 2.025468 65.703682 0.000000 0.000000 0.000000 -0.304878 0.426829 0.243902 -0.075684 -0.051758 1.105469 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627650095 2000 -0.312467 2.030526 65.704956 0.000000 0.000000 0.000000 0.853659 -0.548781 0.548781 -0.053711 0.049316 0.947266 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627652095 2000 -0.310744 2.036260 65.706116 0.000000 0.000000 0.000000 1.463415 -0.243902 0.487805 -0.013672 0.054199 1.145996 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627654095 2000 -0.314276 2.033031 65.706902 0.000000 0.000000 0.000000 0.670732 0.426829 0.243902 0.048340 -0.018555 1.041504 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627656098 2003 -0.306861 2.032042 65.707886 0.000000 0.000000 0.000000 0.975610 0.304878 0.365854 -0.051270 -0.003418 0.978516 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627658098 2000 -0.298356 2.044364 65.709045 0.000000 0.000000 0.000000 0.853659 0.182927 0.487805 -0.071289 0.128418 1.098633 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627660098 2000 -0.298939 2.039254 65.708588 0.000000 0.000000 0.000000 0.548781 0.243902 -0.365854 0.014160 -0.026367 0.817383 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627662098 2000 -0.298086 2.040033 65.709412 0.000000 0.000000 0.000000 0.609756 -0.182927 0.304878 -0.003418 0.019531 1.042480 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627664098 2000 -0.291670 2.035551 65.709801 0.000000 0.000000 0.000000 0.731707 0.182927 0.060976 -0.047852 -0.031250 1.041016 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627666098 2000 -0.293381 2.031147 65.710915 0.000000 0.000000 0.000000 0.609756 0.182927 0.426829 0.024414 -0.025879 0.954102 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627668098 2000 -0.301625 2.040397 65.711464 0.000000 0.000000 0.000000 1.036585 0.000000 0.182927 0.093262 0.099609 1.155762 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627670244 2146 -0.298768 2.036826 65.713097 0.000000 0.000000 0.000000 0.609756 0.670732 0.609756 -0.003906 -0.015625 0.895508 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627672244 2000 -0.307067 2.048349 65.713943 0.000000 0.000000 0.000000 0.792683 -0.609756 0.365854 0.074707 0.117676 1.061035 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627674244 2000 -0.316236 2.042644 65.714737 0.000000 0.000000 0.000000 0.182927 0.548781 0.243902 0.091309 -0.028809 0.925781 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627676244 2000 -0.321328 2.040957 65.715240 0.000000 0.000000 0.000000 0.853659 0.243902 0.121951 0.056641 -0.007324 0.989746 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627678244 2000 -0.325769 2.042558 65.715454 0.000000 0.000000 0.000000 1.219512 -0.182927 0.000000 0.042480 0.014648 0.963867 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627680244 2000 -0.325951 2.037700 65.716499 0.000000 0.000000 0.000000 0.792683 0.548781 0.365854 0.016113 -0.028809 0.840332 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627682244 2000 -0.324042 2.037358 65.716476 0.000000 0.000000 0.000000 0.731707 0.000000 -0.121951 -0.008301 0.006348 0.959473 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627684244 2000 -0.318939 2.029513 65.717133 0.000000 0.000000 0.000000 0.609756 0.121951 0.182927 -0.033203 -0.054688 0.949219 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627686244 2000 -0.309997 2.026484 65.716423 0.000000 0.000000 0.000000 0.487805 0.182927 -0.487805 -0.060547 -0.011719 0.896484 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627688244 2000 -0.310936 2.020209 65.716911 0.000000 0.000000 0.000000 0.670732 -0.121951 0.121951 0.012695 -0.041016 0.914062 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627690244 2000 -0.307945 2.013644 65.716805 0.000000 0.000000 0.000000 0.304878 0.060976 -0.182927 -0.017090 -0.040527 0.982910 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627692244 2000 -0.306874 2.011426 65.717537 0.000000 0.000000 0.000000 0.853659 -0.060976 0.243902 -0.002930 -0.012695 1.016602 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627694247 2003 -0.306627 2.005251 65.717590 0.000000 0.000000 0.000000 1.158537 0.182927 -0.121951 0.007812 -0.046387 0.876953 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627696247 2000 -0.306337 2.005301 65.718681 0.000000 0.000000 0.000000 0.609756 0.243902 0.426829 0.009277 0.011719 1.001465 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627698247 2000 -0.303438 1.997170 65.718857 0.000000 0.000000 0.000000 0.304878 0.426829 -0.060976 -0.010254 -0.055176 0.996094 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627700247 2000 -0.297504 1.988327 65.719765 0.000000 0.000000 0.000000 0.426829 0.487805 0.304878 -0.034668 -0.061035 0.953613 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627702247 2000 -0.301511 1.986744 65.719749 0.000000 0.000000 0.000000 0.853659 -0.304878 -0.121951 0.040039 -0.007812 1.062500 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627704247 2000 -0.302143 1.979160 65.720398 0.000000 0.000000 0.000000 0.548781 0.304878 0.182927 0.016602 -0.049316 0.895996 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627706247 2000 -0.307796 1.984611 65.720581 0.000000 0.000000 0.000000 0.975610 -0.426829 0.000000 0.052734 0.055176 1.051270 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627708247 2000 -0.302649 1.985365 65.721802 0.000000 0.000000 0.000000 0.914634 0.182927 0.487805 -0.036133 0.012695 1.041504 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627710247 2000 -0.300171 1.985884 65.722427 0.000000 0.000000 0.000000 0.792683 0.487805 0.182927 -0.005859 0.012695 1.035156 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627712247 2000 -0.295699 1.980529 65.723305 0.000000 0.000000 0.000000 0.670732 0.182927 0.304878 -0.030762 -0.040039 1.069336 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627714247 2000 -0.287566 1.977286 65.724052 0.000000 0.000000 0.000000 0.731707 0.243902 0.243902 -0.062988 -0.020996 1.047852 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627716247 2000 -0.285213 1.978671 65.723907 0.000000 0.000000 0.000000 0.731707 -0.182927 -0.182927 -0.016602 0.020996 1.010254 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627718247 2000 -0.283639 1.983469 65.724358 0.000000 0.000000 0.000000 0.670732 0.000000 0.121951 -0.006348 0.050293 0.964844 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1627720247 2000 -0.285372 1.986647 65.726143 0.000000 0.000000 0.000000 0.914634 -0.182927 0.792683 0.019043 0.033691 1.002930 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000
