#time h roll pitch yaw R L F B
2146395259 2000 -0.040368 1.651838 -179.646194 1.000000 1.000000 1.000000 1.000000
2146397259 2000 -0.040750 1.651539 -179.646866 1.000000 1.000000 1.000000 1.000000
2146399259 2000 -0.041728 1.652596 -179.647690 1.000000 1.000000 1.000000 1.000000
2146401259 2000 -0.041879 1.651705 -179.648972 1.000000 1.000000 1.000000 1.000000
2146403259 2000 -0.041721 1.652352 -179.650024 1.000000 1.000000 1.000000 1.000000
2146405259 2000 -0.041803 1.652525 -179.651230 1.000000 1.000000 1.000000 1.000000
2146407259 2000 -0.042228 1.652547 -179.651672 1.000000 1.000000 1.000000 1.000000
2146409259 2000 -0.042811 1.653716 -179.652618 1.000000 1.000000 1.000000 1.000000
2146411259 2000 -0.042371 1.654087 -179.653198 1.000000 1.000000 1.000000 1.000000
2146413259 2000 -0.042463 1.654366 -179.654129 1.000000 1.000000 1.000000 1.000000
2146415259 2000 -0.042433 1.654035 -179.654449 1.000000 1.000000 1.000000 1.000000
2146417259 2000 -0.042639 1.652852 -179.655640 1.000000 1.000000 1.000000 1.000000
2146419259 2000 -0.043013 1.652984 -179.656586 1.000000 1.000000 1.000000 1.000000
2146421259 2000 -0.042235 1.652712 -179.657516 1.000000 1.000000 1.000000 1.000000
2146423259 2000 -0.042666 1.653159 -179.657959 1.000000 1.000000 1.000000 1.000000
2146425259 2000 -0.043179 1.653143 -179.658661 1.000000 1.000000 1.000000 1.000000
2146427259 2000 -0.042290 1.653635 -179.659576 1.000000 1.000000 1.000000 1.000000
2146429259 2000 -0.042464 1.653143 -179.659897 1.000000 1.000000 1.000000 1.000000
2146431259 2000 -0.042703 1.652054 -179.660828 1.000000 1.000000 1.000000 1.000000
2146433259 2000 -0.042408 1.651278 -179.661514 1.000000 1.000000 1.000000 1.000000
2146435259 2000 -0.041985 1.651521 -179.662323 1.000000 1.000000 1.000000 1.000000
2146437259 2000 -0.042077 1.651385 -179.663147 1.000000 1.000000 1.000000 1.000000
2146439259 2000 -0.042171 1.651720 -179.663834 1.000000 1.000000 1.000000 1.000000
2146441259 2000 -0.042985 1.651327 -179.664902 1.000000 1.000000 1.000000 1.000000
2146443259 2000 -0.042803 1.651245 -179.665710 1.000000 1.000000 1.000000 1.000000
2146445259 2000 -0.043077 1.651797 -179.666656 1.000000 1.000000 1.000000 1.000000
2146447259 2000 -0.042110 1.651657 -179.666962 1.000000 1.000000 1.000000 1.000000
2146449259 2000 -0.042340 1.651587 -179.667526 1.000000 1.000000 1.000000 1.000000
2146451259 2000 -0.042329 1.650602 -179.668594 1.000000 1.000000 1.000000 1.000000
2146453259 2000 -0.041941 1.651233 -179.669144 1.000000 1.000000 1.000000 1.000000
2146455259 2000 -0.041810 1.651515 -179.670090 1.000000 1.000000 1.000000 1.000000
2146457259 2000 -0.041876 1.651380 -179.670410 1.000000 1.000000 1.000000 1.000000
2146459259 2000 -0.041875 1.651486 -179.671341 1.000000 1.000000 1.000000 1.000000
2146461259 2000 -0.042290 1.651649 -179.672394 1.000000 1.000000 1.000000 1.000000
2146463259 2000 -0.042313 1.651202 -179.672836 1.000000 1.000000 1.000000 1.000000
2146465259 2000 -0.041837 1.650972 -179.673538 1.000000 1.000000 1.000000 1.000000
2146467259 2000 -0.041061 1.650904 -179.673965 1.000000 1.000000 1.000000 1.000000
2146469259 2000 -0.041522 1.651417 -179.674667 1.000000 1.000000 1.000000 1.000000
2146471259 2000 -0.041337 1.651322 -179.675751 1.000000 1.000000 1.000000 1.000000
2146473259 2000 -0.041957 1.651496 -179.676575 1.000000 1.000000 1.000000 1.000000
2146475259 2000 -0.042545 1.652060 -179.676529 1.000000 1.000000 1.000000 1.000000
2146477259 2000 -0.042309 1.651438 -179.676971 1.000000 1.000000 1.000000 1.000000
2146479259 2000 -0.042567 1.651678 -179.677048 1.000000 1.000000 1.000000 1.000000
2146481259 2000 -0.042360 1.651917 -179.677368 1.000000 1.000000 1.000000 1.000000
2146483259 2000 -0.042319 1.652091 -179.678558 1.000000 1.000000 1.000000 1.000000
2146485262 2003 -0.042324 1.653601 -179.679504 1.000000 1.000000 1.000000 1.000000
2146487262 2000 -0.042477 1.654491 -179.679825 1.000000 1.000000 1.000000 1.000000
2146489262 2000 -0.042916 1.653624 -179.680878 1.000000 1.000000 1.000000 1.000000
2146491262 2000 -0.042780 1.654403 -179.682083 1.000000 1.000000 1.000000 1.000000
2146493262 2000 -0.042163 1.655155 -179.683014 1.000000 1.000000 1.000000 1.000000
2146495262 2000 -0.042066 1.654553 -179.683838 1.000000 1.000000 1.000000 1.000000
2146497262 2000 -0.043256 1.654508 -179.684540 1.000000 1.000000 1.000000 1.000000
2146499262 2000 -0.043306 1.654662 -179.685211 1.000000 1.000000 1.000000 1.000000
2146501262 2000 -0.043437 1.655035 -179.685181 1.000000 1.000000 1.000000 1.000000
2146503262 2000 -0.044073 1.656042 -179.685745 1.000000 1.000000 1.000000 1.000000
2146505262 2000 -0.043272 1.656982 -179.686432 1.000000 1.000000 1.000000 1.000000
2146507262 2000 -0.043511 1.656646 -179.687729 1.000000 1.000000 1.000000 1.000000
2146509262 2000 -0.042611 1.657210 -179.688309 1.000000 1.000000 1.000000 1.000000
2146511262 2000 -0.042720 1.657594 -179.688751 1.000000 1.000000 1.000000 1.000000
2146513262 2000 -0.042431 1.657757 -179.690033 1.000000 1.000000 1.000000 1.000000
2146515262 2000 -0.042156 1.658703 -179.690857 1.000000 1.000000 1.000000 1.000000
2146517262 2000 -0.042905 1.658159 -179.691544 1.000000 1.000000 1.000000 1.000000
2146519262 2000 -0.042146 1.657671 -179.692230 1.000000 1.000000 1.000000 1.000000
2146521262 2000 -0.041919 1.657590 -179.693268 1.000000 1.000000 1.000000 1.000000
2146523262 2000 -0.042305 1.657713 -179.693481 1.000000 1.000000 1.000000 1.000000
2146525262 2000 -0.042386 1.658385 -179.694046 1.000000 1.000000 1.000000 1.000000
2146527262 2000 -0.042228 1.658114 -179.694611 1.000000 1.000000 1.000000 1.000000
2146529262 2000 -0.042425 1.657842 -179.695053 1.000000 1.000000 1.000000 1.000000
2146531262 2000 -0.042304 1.657895 -179.696091 1.000000 1.000000 1.000000 1.000000
2146533262 2000 -0.042499 1.658393 -179.697281 1.000000 1.000000 1.000000 1.000000
2146535262 2000 -0.042656 1.659107 -179.698090 1.000000 1.000000 1.000000 1.000000
2146537262 2000 -0.043343 1.658811 -179.698303 1.000000 1.000000 1.000000 1.000000
2146539262 2000 -0.043361 1.659323 -179.699234 1.000000 1.000000 1.000000 1.000000
2146541262 2000 -0.043642 1.659886 -179.699921 1.000000 1.000000 1.000000 1.000000
2146543262 2000 -0.043063 1.659775 -179.700348 1.000000 1.000000 1.000000 1.000000
2146545262 2000 -0.042451 1.660496 -179.701035 1.000000 1.000000 1.000000 1.000000
2146547262 2000 -0.041842 1.659855 -179.701218 1.000000 1.000000 1.000000 1.000000
2146549262 2000 -0.041495 1.660350 -179.701782 1.000000 1.000000 1.000000 1.000000
2146551262 2000 -0.040732 1.660676 -179.702347 1.000000 1.000000 1.000000 1.000000
2146553262 2000 -0.041634 1.659864 -179.703049 1.000000 1.000000 1.000000 1.000000
2146555262 2000 -0.041908 1.660124 -179.703964 1.000000 1.000000 1.000000 1.000000
2146557262 2000 -0.042208 1.659809 -179.704666 1.000000 1.000000 1.000000 1.000000
2146559262 2000 -0.041548 1.660361 -179.705734 1.000000 1.000000 1.000000 1.000000
2146561262 2000 -0.042599 1.660181 -179.706543 1.000000 1.000000 1.000000 1.000000
2146563262 2000 -0.042935 1.660015 -179.707230 1.000000 1.000000 1.000000 1.000000
2146565262 2000 -0.042698 1.659044 -179.708527 1.000000 1.000000 1.000000 1.000000
2146567262 2000 -0.042362 1.659122 -179.709106 1.000000 1.000000 1.000000 1.000000
2146569262 2000 -0.043478 1.659066 -179.709305 1.000000 1.000000 1.000000 1.000000
2146571262 2000 -0.043575 1.659430 -179.709747 1.000000 1.000000 1.000000 1.000000
2146573262 2000 -0.043756 1.658980 -179.710205 1.000000 1.000000 1.000000 1.000000
2146575262 2000 -0.043798 1.658586 -179.710770 1.000000 1.000000 1.000000 1.000000
2146577262 2000 -0.043808 1.659174 -179.711700 1.000000 1.000000 1.000000 1.000000
2146579262 2000 -0.044166 1.659594 -179.712662 1.000000 1.000000 1.000000 1.000000
2146581262 2000 -0.043924 1.659845 -179.713089 1.000000 1.000000 1.000000 1.000000
2146583262 2000 -0.044134 1.660070 -179.713409 1.000000 1.000000 1.000000 1.000000
2146585262 2000 -0.044220 1.660528 -179.714355 1.000000 1.000000 1.000000 1.000000
2146587262 2000 -0.045018 1.661247 -179.714676 1.000000 1.000000 1.000000 1.000000
2146589262 2000 -0.045108 1.661091 -179.715729 1.000000 1.000000 1.000000 1.000000
2146591262 2000 -0.044903 1.660707 -179.716782 1.000000 1.000000 1.000000 1.000000
2146593262 2000 -0.044367 1.660877 -179.717590 1.000000 1.000000 1.000000 1.000000
2146595262 2000 -0.043650 1.660370 -179.717651 1.000000 1.000000 1.000000 1.000000
2146597262 2000 -0.043427 1.659113 -179.718094 1.000000 1.000000 1.000000 1.000000
2146599262 2000 -0.044510 1.659915 -179.718445 1.000000 1.000000 1.000000 1.000000
2146601262 2000 -0.045023 1.659070 -179.719131 1.000000 1.000000 1.000000 1.000000
2146603262 2000 -0.044365 1.659978 -179.719818 1.000000 1.000000 1.000000 1.000000
2146605262 2000 -0.045325 1.660194 -179.720642 1.000000 1.000000 1.000000 1.000000
2146607262 2000 -0.045178 1.659405 -179.720596 1.000000 1.000000 1.000000 1.000000
2146609262 2000 -0.045515 1.659982 -179.721527 1.000000 1.000000 1.000000 1.000000
2146611262 2000 -0.045834 1.660583 -179.722092 1.000000 1.000000 1.000000 1.000000
2146613262 2000 -0.046844 1.660996 -179.722534 1.000000 1.000000 1.000000 1.000000
2146615262 2000 -0.046843 1.660204 -179.722977 1.000000 1.000000 1.000000 1.000000
2146617262 2000 -0.046567 1.661214 -179.723541 1.000000 1.000000 1.000000 1.000000
2146619280 2018 -0.046037 1.660922 -179.724380 1.000000 1.000000 1.000000 1.000000
2146621280 2000 -0.045464 1.660130 -179.725174 1.000000 1.000000 1.000000 1.000000
2146623280 2000 -0.045387 1.659728 -179.725494 1.000000 1.000000 1.000000 1.000000
2146625280 2000 -0.046610 1.659589 -179.726074 1.000000 1.000000 1.000000 1.000000
2146627280 2000 -0.045648 1.660090 -179.726517 1.000000 1.000000 1.000000 1.000000
2146629280 2000 -0.046450 1.660127 -179.727310 1.000000 1.000000 1.000000 1.000000
2146631280 2000 -0.045864 1.660040 -179.728012 1.000000 1.000000 1.000000 1.000000
2146633280 2000 -0.046394 1.659833 -179.728455 1.000000 1.000000 1.000000 1.000000
2146635280 2000 -0.047136 1.659203 -179.729156 1.000000 1.000000 1.000000 1.000000
2146637280 2000 -0.046970 1.659250 -179.729736 1.000000 1.000000 1.000000 1.000000
2146639280 2000 -0.047140 1.659722 -179.730789 1.000000 1.000000 1.000000 1.000000
2146641280 2000 -0.048224 1.660147 -179.731873 1.000000 1.000000 1.000000 1.000000
2146643280 2000 -0.048282 1.659736 -179.732651 1.000000 1.000000 1.000000 1.000000
2146645280 2000 -0.049030 1.659653 -179.733597 1.000000 1.000000 1.000000 1.000000
2146647280 2000 -0.049536 1.659271 -179.734772 1.000000 1.000000 1.000000 1.000000
2146649280 2000 -0.049704 1.659468 -179.735336 1.000000 1.000000 1.000000 1.000000
2146651280 2000 -0.049110 1.658917 -179.736023 1.000000 1.000000 1.000000 1.000000
2146653280 2000 -0.049266 1.658956 -179.736954 1.000000 1.000000 1.000000 1.000000
2146655280 2000 -0.049530 1.659360 -179.737396 1.000000 1.000000 1.000000 1.000000
2146657280 2000 -0.048519 1.659253 -179.738083 1.000000 1.000000 1.000000 1.000000
2146659280 2000 -0.048072 1.658764 -179.738541 1.000000 1.000000 1.000000 1.000000
2146661280 2000 -0.048842 1.658424 -179.738998 1.000000 1.000000 1.000000 1.000000
2146663280 2000 -0.048897 1.657728 -179.740295 1.000000 1.000000 1.000000 1.000000
2146665280 2000 -0.048284 1.657256 -179.741089 1.000000 1.000000 1.000000 1.000000
2146667286 2006 -0.047755 1.657205 -179.741531 1.000000 1.000000 1.000000 1.000000
2146669286 2000 -0.048848 1.657262 -179.742340 1.000000 1.000000 1.000000 1.000000
2146671286 2000 -0.048525 1.657181 -179.742691 1.000000 1.000000 1.000000 1.000000
2146673286 2000 -0.048469 1.657023 -179.743744 1.000000 1.000000 1.000000 1.000000
2146675286 2000 -0.048970 1.657227 -179.744415 1.000000 1.000000 1.000000 1.000000
2146677286 2000 -0.048180 1.656594 -179.745697 1.000000 1.000000 1.000000 1.000000
2146679286 2000 -0.047425 1.655413 -179.746735 1.000000 1.000000 1.000000 1.000000
2146681286 2000 -0.047760 1.654552 -179.747192 1.000000 1.000000 1.000000 1.000000
2146683286 2000 -0.047759 1.654693 -179.748016 1.000000 1.000000 1.000000 1.000000
2146685286 2000 -0.047011 1.654890 -179.748947 1.000000 1.000000 1.000000 1.000000
2146687286 2000 -0.046653 1.655709 -179.750000 1.000000 1.000000 1.000000 1.000000
2146689286 2000 -0.047312 1.656294 -179.750687 1.000000 1.000000 1.000000 1.000000
2146691286 2000 -0.047899 1.655743 -179.751373 1.000000 1.000000 1.000000 1.000000
2146693286 2000 -0.047786 1.655597 -179.752319 1.000000 1.000000 1.000000 1.000000
2146695286 2000 -0.048527 1.654469 -179.753128 1.000000 1.000000 1.000000 1.000000
2146697286 2000 -0.048225 1.654880 -179.753098 1.000000 1.000000 1.000000 1.000000
2146699286 2000 -0.047540 1.654597 -179.754257 1.000000 1.000000 1.000000 1.000000
2146701286 2000 -0.048280 1.654618 -179.754822 1.000000 1.000000 1.000000 1.000000
2146703286 2000 -0.047390 1.655559 -179.755386 1.000000 1.000000 1.000000 1.000000
2146705286 2000 -0.047805 1.655360 -179.756332 1.000000 1.000000 1.000000 1.000000
2146707286 2000 -0.047987 1.655017 -179.756897 1.000000 1.000000 1.000000 1.000000
2146709286 2000 -0.047644 1.655390 -179.757828 1.000000 1.000000 1.000000 1.000000
2146711286 2000 -0.047348 1.655571 -179.758148 1.000000 1.000000 1.000000 1.000000
2146713286 2000 -0.047516 1.654735 -179.758850 1.000000 1.000000 1.000000 1.000000
2146715286 2000 -0.046823 1.654419 -179.759781 1.000000 1.000000 1.000000 1.000000
2146717286 2000 -0.046482 1.654387 -179.760208 1.000000 1.000000 1.000000 1.000000
2146719286 2000 -0.045059 1.654434 -179.760757 1.000000 1.000000 1.000000 1.000000
2146721286 2000 -0.045812 1.653464 -179.760590 1.000000 1.000000 1.000000 1.000000
2146723286 2000 -0.044521 1.653960 -179.761276 1.000000 1.000000 1.000000 1.000000
2146725286 2000 -0.043089 1.654329 -179.761963 1.000000 1.000000 1.000000 1.000000
2146727286 2000 -0.042823 1.654310 -179.762421 1.000000 1.000000 1.000000 1.000000
2146729286 2000 -0.042325 1.655285 -179.762985 1.000000 1.000000 1.000000 1.000000
2146731286 2000 -0.043194 1.656035 -179.763565 1.000000 1.000000 1.000000 1.000000
2146733286 2000 -0.042584 1.655971 -179.764252 1.000000 1.000000 1.000000 1.000000
2146735286 2000 -0.042256 1.655150 -179.765060 1.000000 1.000000 1.000000 1.000000
2146737286 2000 -0.041317 1.655576 -179.765488 1.000000 1.000000 1.000000 1.000000
2146739286 2000 -0.041137 1.654440 -179.765930 1.000000 1.000000 1.000000 1.000000
2146741286 2000 -0.040652 1.654285 -179.766632 1.000000 1.000000 1.000000 1.000000
2146743286 2000 -0.040230 1.654941 -179.766571 1.000000 1.000000 1.000000 1.000000
2146745286 2000 -0.040525 1.654973 -179.767380 1.000000 1.000000 1.000000 1.000000
2146747286 2000 -0.039582 1.654775 -179.767838 1.000000 1.000000 1.000000 1.000000
2146749286 2000 -0.039389 1.654985 -179.768387 1.000000 1.000000 1.000000 1.000000
2146751286 2000 -0.037970 1.654490 -179.768707 1.000000 1.000000 1.000000 1.000000
2146753286 2000 -0.038293 1.655307 -179.769302 1.000000 1.000000 1.000000 1.000000
2146755286 2000 -0.039154 1.655604 -179.769974 1.000000 1.000000 1.000000 1.000000
2146757286 2000 -0.038322 1.655623 -179.770645 1.000000 1.000000 1.000000 1.000000
2146759286 2000 -0.038044 1.656125 -179.770981 1.000000 1.000000 1.000000 1.000000
2146761286 2000 -0.038165 1.655910 -179.771423 1.000000 1.000000 1.000000 1.000000
2146763286 2000 -0.039097 1.655603 -179.772125 1.000000 1.000000 1.000000 1.000000
2146765286 2000 -0.039996 1.656224 -179.772583 1.000000 1.000000 1.000000 1.000000
2146767286 2000 -0.040077 1.655555 -179.773407 1.000000 1.000000 1.000000 1.000000
2146769286 2000 -0.039923 1.655802 -179.774826 1.000000 1.000000 1.000000 1.000000
2146771286 2000 -0.039792 1.655146 -179.775024 1.000000 1.000000 1.000000 1.000000
2146773286 2000 -0.039297 1.655436 -179.775208 1.000000 1.000000 1.000000 1.000000
2146775286 2000 -0.038998 1.656780 -179.776642 1.000000 1.000000 1.000000 1.000000
2146777286 2000 -0.037452 1.656376 -179.777573 1.000000 1.000000 1.000000 1.000000
2146779286 2000 -0.037786 1.657486 -179.778275 1.000000 1.000000 1.000000 1.000000
2146781286 2000 -0.037859 1.657526 -179.778595 1.000000 1.000000 1.000000 1.000000
2146783286 2000 -0.038624 1.657337 -179.779282 1.000000 1.000000 1.000000 1.000000
2146785286 2000 -0.037709 1.657924 -179.779724 1.000000 1.000000 1.000000 1.000000
2146787286 2000 -0.036425 1.658562 -179.780533 1.000000 1.000000 1.000000 1.000000
2146789286 2000 -0.036132 1.659365 -179.780838 1.000000 1.000000 1.000000 1.000000
2146791286 2000 -0.036545 1.658656 -179.781418 1.000000 1.000000 1.000000 1.000000
2146793286 2000 -0.036568 1.659299 -179.782104 1.000000 1.000000 1.000000 1.000000
2146795286 2000 -0.036911 1.659594 -179.782562 1.000000 1.000000 1.000000 1.000000
2146797286 2000 -0.037103 1.659495 -179.783371 1.000000 1.000000 1.000000 1.000000
2146799286 2000 -0.037748 1.658693 -179.783813 1.000000 1.000000 1.000000 1.000000
2146801286 2000 -0.037723 1.659111 -179.784744 1.000000 1.000000 1.000000 1.000000
2146803286 2000 -0.037394 1.659855 -179.785919 1.000000 1.000000 1.000000 1.000000
2146805286 2000 -0.038148 1.660416 -179.786377 1.000000 1.000000 1.000000 1.000000
2146807286 2000 -0.037703 1.661224 -179.786835 1.000000 1.000000 1.000000 1.000000
2146809286 2000 -0.037575 1.660689 -179.787643 1.000000 1.000000 1.000000 1.000000
2146811286 2000 -0.037030 1.661155 -179.788818 1.000000 1.000000 1.000000 1.000000
2146813286 2000 -0.037331 1.661985 -179.789261 1.000000 1.000000 1.000000 1.000000
2146815286 2000 -0.037779 1.661503 -179.790329 1.000000 1.000000 1.000000 1.000000
2146817286 2000 -0.037549 1.660859 -179.790894 1.000000 1.000000 1.000000 1.000000
2146819286 2000 -0.037851 1.661027 -179.791718 1.000000 1.000000 1.000000 1.000000
2146821286 2000 -0.038049 1.660817 -179.792633 1.000000 1.000000 1.000000 1.000000
2146823286 2000 -0.038435 1.659893 -179.793320 1.000000 1.000000 1.000000 1.000000
2146825305 2019 -0.039237 1.659999 -179.794144 1.000000 1.000000 1.000000 1.000000
2146827305 2000 -0.039126 1.659225 -179.795074 1.000000 1.000000 1.000000 1.000000
2146829305 2000 -0.039482 1.660226 -179.796387 1.000000 1.000000 1.000000 1.000000
2146831305 2000 -0.039182 1.661160 -179.797333 1.000000 1.000000 1.000000 1.000000
2146833305 2000 -0.038431 1.661925 -179.798004 1.000000 1.000000 1.000000 1.000000
2146835305 2000 -0.038460 1.661700 -179.798462 1.000000 1.000000 1.000000 1.000000
2146837305 2000 -0.038174 1.660272 -179.799026 1.000000 1.000000 1.000000 1.000000
2146839305 2000 -0.038253 1.659779 -179.799698 1.000000 1.000000 1.000000 1.000000
2146841305 2000 -0.038600 1.659422 -179.800018 1.000000 1.000000 1.000000 1.000000
2146843305 2000 -0.037627 1.659556 -179.800949 1.000000 1.000000 1.000000 1.000000
2146845305 2000 -0.037455 1.659970 -179.801758 1.000000 1.000000 1.000000 1.000000
2146847305 2000 -0.037968 1.658872 -179.801849 1.000000 1.000000 1.000000 1.000000
2146849305 2000 -0.038676 1.658482 -179.803040 1.000000 1.000000 1.000000 1.000000
2146851305 2000 -0.039321 1.658729 -179.803482 1.000000 1.000000 1.000000 1.000000
2146853305 2000 -0.039630 1.658619 -179.804413 1.000000 1.000000 1.000000 1.000000
2146855305 2000 -0.039339 1.659333 -179.805115 1.000000 1.000000 1.000000 1.000000
2146857305 2000 -0.040479 1.658979 -179.805817 1.000000 1.000000 1.000000 1.000000
2146859305 2000 -0.039474 1.658466 -179.806366 1.000000 1.000000 1.000000 1.000000
2146861305 2000 -0.039832 1.658827 -179.807434 1.000000 1.000000 1.000000 1.000000
2146863305 2000 -0.039757 1.659193 -179.808136 1.000000 1.000000 1.000000 1.000000
