#time h roll pitch yaw rroll rpitch ryaw gx gy gz ax ay az mx my mz R L F B 
4176294178 2000 1.012179 2.822751 -171.854675 2.672421 2.449719 0.000000 1.707317 -5.792683 5.060976 -0.568848 1.133789 0.754395 0.000000 0.000000 0.000000 1.595289 1.549525 1.149173 1.354178
4176296178 2000 1.053608 2.856966 -171.854355 2.672421 2.561070 0.000000 -4.146341 -9.207317 0.243902 -0.988281 0.732422 1.360840 0.000000 0.000000 0.000000 1.467748 1.413651 1.320621 1.446145
4176298178 2000 0.942074 2.850732 -171.865555 2.672421 2.561070 0.000000 10.487805 -1.341463 -5.243903 0.291992 -0.075684 0.002930 0.000000 0.000000 0.000000 1.189376 1.198121 1.596585 1.664083
4176300178 2000 0.914653 2.851636 -171.857147 2.672421 2.561070 0.000000 -4.573171 -5.670732 4.390244 0.092773 0.092773 0.735352 0.000000 0.000000 0.000000 1.527031 1.579979 1.208240 1.332916
4176302178 2000 0.924858 2.905157 -171.851761 2.672421 2.561070 0.000000 -4.268293 -8.536586 2.621951 -0.610840 1.383301 1.876465 0.000000 0.000000 0.000000 1.516601 1.572116 1.248699 1.310750
4176304178 2000 0.882747 3.033231 -171.853317 2.672421 2.561070 0.000000 10.121951 -1.951220 -1.524390 0.425781 1.174316 -0.028809 0.000000 0.000000 0.000000 1.273145 1.358255 1.460533 1.556233
4176306178 2000 0.792463 2.939939 -171.850937 2.672421 2.561070 0.000000 -9.939025 -5.365854 2.012195 0.313477 -0.298828 -0.097168 0.000000 0.000000 0.000000 1.400617 1.539319 1.313659 1.394570
4176308178 2000 0.779033 2.941491 -171.847946 2.672421 2.561070 0.000000 -1.524390 -9.390244 1.951220 -0.150391 0.197266 2.483887 0.000000 0.000000 0.000000 1.473218 1.572816 1.257480 1.344651
4176310178 2000 0.736913 3.033927 -171.850204 2.672421 2.561070 0.000000 8.597561 -4.207317 -1.402439 0.532227 1.253906 1.217285 0.000000 0.000000 0.000000 1.273114 1.379018 1.416894 1.579140
4176312178 2000 0.673443 2.973224 -171.849548 2.672421 2.561070 0.000000 -9.268292 -5.000000 0.853659 0.703613 -0.620117 -1.112305 0.000000 0.000000 0.000000 1.343426 1.479438 1.377824 1.447479
4176314178 2000 0.639706 2.917045 -171.855240 2.672421 2.561070 0.000000 -3.353659 -10.000000 -2.012195 0.149414 -0.520996 1.176758 0.000000 0.000000 0.000000 1.300418 1.433421 1.496599 1.417728
4176316178 2000 0.612378 2.977284 -171.855133 2.672421 2.561070 0.000000 8.109756 -5.975610 0.121951 0.347656 1.148926 2.440918 0.000000 0.000000 0.000000 1.341528 1.449628 1.405925 1.451085
4176318178 2000 0.550389 2.879961 -171.853455 2.672421 2.561070 0.000000 -10.548781 -3.536586 1.402439 0.385254 -0.558594 -0.391113 0.000000 0.000000 0.000000 1.370529 1.498676 1.407424 1.371537
